"","Epithelial...AT1","Epithelial...AT2","Epithelial...Basal","Epithelial...Ciliated","Epithelial...Goblet","Epithelial...Ionocyte","Epithelial...Mucous","Epithelial...Myoepithelial","Epithelial...Neuroendocrine","Epithelial...Resp.Airway.Secretory","Epithelial...Secretory","Epithelial...Serous","Epithelial...SMG.Basal.Duct","Lymphoid...B.cell","Lymphoid...CD4.T.cell","Lymphoid...CD8.T.cell","Lymphoid...NK.NKT","Lymphoid...Plasma.celll","Lymphoid...Regulatory.T.cell","Myeloid...Alveolar.Macrophage","Myeloid...cDC1","Myeloid...cDC2","Myeloid...Inflammatory.Monocyte","Myeloid...maDC","Myeloid...Mast.Basophil","Myeloid...Neutrophil","Myeloid...Patrolling.Monocyte","Myeloid...pDC"
"sample_104",0.0344357312292191,0.0482677891436789,0.0540706831723882,0.061849361707131,0.0640079944789356,0.0235129724096011,0.0437541634467085,0.0403005521674145,0.0189376336866499,0.0152744647245415,0.033798601918092,0.0110637349961219,0.0770783403511211,0.0176337023663099,0.00956490711446866,0.0466647605749402,0.0157419963805272,0.0286500582996981,0.0181848557971893,0.0551654221351857,0.030731591120115,0.0321448103278542,0.0510197852173598,0.0276007869871306,0.0266941272573594,0.00438138347683637,0.0821004054152265,0.0273693840981958
"sample_105",0.0783035567400014,0.0515817771904576,0.0638931253449401,0.0598578996810538,0.0396145828207031,0.0381257422252557,0.0779115657237009,0.0587859808894931,0.0476245408544371,0,0,0,0.0817171164856631,0.0332818693160978,0.0360806162949521,0,0.0561748232871248,0.0209210712503949,0.0320555055036502,0,0.039696607695862,0.0101972171575492,0.0247901067956357,0.0343404017258013,0.00674296116789702,0,0.04747725702589,0.0608256748234392
"sample_106",0.0927491545542584,0.0715170904090887,0.0646214558264855,0.0784149906769147,0.00787176043202335,0.0291879057357496,0.0665110494510348,0.0490130206977703,0.0403394316845588,0,0.000364517846330595,0.00280031789255484,0.0692957806713171,0.0588572120943371,0.0567926174575899,0,0.0370243748346079,0.0340206135059487,0.0396848712258959,0,0.0393610294110108,0.0209780118735349,0.0150768678331011,0.0273316153560103,0.0162621563655368,0,0.0347281387095026,0.0471960154548373
"sample_107",0.0664608115797826,0.0502931938580861,0.0595990957097019,0.0961859015229259,0.0626173653808368,0.0314244480000574,0.0549024562181203,0.0511282053400238,0.0387390618103894,0,0,0,0.104990007967374,0.028829402211504,0.0292708702401831,0,0.0460614076348625,0.0228130037105535,0.0371921993963921,0,0.0334288565911747,0.0169070635597935,0.0186291247906701,0.035763516077995,0.0156189386551869,0,0.0465370336944043,0.0526080360499825
"sample_108",0.0254898969907504,0.0198128251496181,0.0366880964941566,0.229978321080121,0.127786644600966,0.0126140794265033,0.0656521696003644,0.0301082229360975,0.0217137541737332,0.0238349180792143,0.0420810677164404,0.0170877671853506,0.0895222840565106,0.0174367172636506,0.0190436204048835,0.0178628041345425,0.0244075493633999,0.0212121210518697,0.0138091213771156,0.0202457984060212,0.0192371710773863,0.00147327541868289,0.027528222401137,0.0130177383132205,0.0138750921703199,0.00278660498074956,0.0286578800894865,0.0170362360577079
"sample_109",0.0664022946946966,0.0431450821606165,0.0767044176877241,0.0570478727707713,0.0364100843058679,0.0324055505614356,0.0866414999258821,0.0576823820718428,0.0410195207601821,0.00462581975162768,0,0,0.090380961610245,0.0292918951747885,0.0423896368242494,0,0.0610844392393003,0.0204738121494906,0.0165355775329383,0,0.0363390174843555,0.0131200516851094,0.0221837078752066,0.0329019545531187,0.01440535124581,0,0.0568824734824362,0.0619265964523048
"sample_110",0.0797733385434876,0.0541923360194005,0.0659950072932263,0.0679406496059327,0.0229516848985692,0.0297274454735207,0.0841695155115096,0.0570398633161431,0.047130678812204,0,0,0,0.0659945738929077,0.0457048032727001,0.0486040624954225,0,0.0550381212556635,0.0294211469788933,0.0228439351618509,0,0.0374942321906746,0.021462615081973,0.0177263088320033,0.0316641669001672,0.0157447628347772,0,0.0487292589983209,0.0506514926306522
"sample_111",0.0350450405602659,0.0413896109013679,0.0369628317777866,0.0532497598218973,0.0304216139411819,0.0173800631359118,0.037573074034641,0.0394474876795714,0.0275808019108211,0.0266112421992063,0,0.0157921130196196,0.0530390189410061,0.0276997856916404,0.0153169297725833,0.039328684989502,0.0295114777241989,0.0334726950683235,0.017270584771533,0.0791267212720711,0.0271836713072078,0.0583210054544398,0.0508289777828306,0.0174252292459551,0.0233335890863207,0.013630952816623,0.121595105635609,0.0314619314578846
"sample_112",0.0571971106538046,0.0457591829936655,0.0608804566279638,0.0640693828587334,0.0487846599115775,0.0293886094168879,0.0586129083495466,0.0654949222753004,0.0450030500905313,0,0,0.00231116161507063,0.0790513067649107,0.0283063460188451,0.0223001064321676,0.0164008875022269,0.0460819312001575,0.026043887116412,0.0191529033566439,0.0162498906820018,0.0309547979057211,0.0130056514626973,0.0506459333183362,0.0364474367389649,0.0124180368969164,0.0026631036823893,0.0721550861122274,0.0506212500163003
"sample_113",0.107796190322617,0.0891549299063927,0.0303121083512334,0.0880914958575744,0,0.0337330561593537,0.0490252686353321,0.042397347709389,0.0354750547692881,0,0,0,0.0497623931390886,0.0787247716153866,0.0885119153012284,0,0.0248053576865593,0.0684715823242572,0.0492535526107931,0,0.0292963655724203,0.0351820236301856,0.0147585653759398,0.0245979403725404,0.0229633307992058,0,0.0262606245027155,0.0114261253584987
"sample_114",0.0892763461005474,0.0681777239719096,0.0510013856086121,0.0807943467344627,0.00664568934605068,0.0312975038000728,0.0870439282080063,0.0483761874652058,0.0502421872733243,0,0,0,0.0647171401165094,0.0658901457995999,0.0493300409075053,0,0.0376369411183285,0.0421833721981383,0.0380158255756627,0,0.0320415965238904,0.0365044558285211,0.0113109367552393,0.0247282934439461,0.0140487419398289,0,0.0302238710194028,0.0405133402652357
"sample_115",0.0881516628687275,0.0707434077506801,0.0608856678867246,0.0762776607409848,0.0158733523188879,0.0317034949355186,0.0659049165053256,0.0535302055357121,0.0488923314087169,0,0.0036919887624432,0,0.0618710463725681,0.0589248139641014,0.0464862566091962,0,0.0399107734001558,0.034944672723645,0.0362090018601039,0,0.0376534777814751,0.0278948978401443,0.0145356565413198,0.0279325277203458,0.0166668970993448,0,0.0351325587787237,0.0461827305951549
"sample_116",0.0879392008189551,0.0782185178475097,0.0608321055068347,0.0848605324021539,0,0.0358553854630166,0.0699387561156638,0.0463066344636978,0.0470558983963113,0,0,0,0.0689934572184182,0.055176676218329,0.0623437207160159,0,0.0356131441495743,0.0393225939654339,0.0307378651536168,0,0.0351103835128564,0.0266141606070288,0.0131446356799244,0.0252098079383424,0.0195372482200901,0,0.0389228857179892,0.0382663898882376
"sample_117",0.0213581589840733,0.0238836933487895,0.033140642597742,0.0359239054027924,0.0210473035715117,0.0208838774607657,0.0325517990426879,0.0268461927859828,0.0197648505053989,0.0170237087246043,0,0.00314036656082285,0.0591208374578124,0.0313130941588876,0.0235980439472834,0.022033459299915,0.0298875065153967,0.038261853492262,0.0224761991746768,0.20691012939501,0.0247416827325956,0.015914884585189,0.0375591598588002,0.0191480092483283,0.0217157374284294,0,0.166650511534191,0.0251043921860514
"sample_118",0.0580547697344368,0.0476718771712493,0.0509606718536714,0.142268479080104,0.0503313331421534,0.026352681685419,0.0555682743620182,0.0563869848804275,0.0285217897682045,0,0.0262107483895967,0.000529470659658285,0.060757366068538,0.028113301078234,0.0385877600934329,0.00879844956263175,0.0364217827000762,0.027748836320201,0.0118569223341475,0.0261155708332965,0.0359673475845116,0,0.0489136964132777,0.0338875933894127,0.0153580385452271,0,0.0488965043425122,0.035719750007562
"sample_119",0.0377400095652033,0.0340402445032555,0.0437006830842137,0.096419177793768,0.0898339246543274,0.0169447458963828,0.0340563092681462,0.0406384071474523,0.0232297108199683,0.0217591311939357,0.0145773441338987,0.00469620883894046,0.0692297223612382,0.0204867305966375,0.0198743042491515,0.0204326788411508,0.03151150095759,0.0306683586875157,0.0188934941267953,0.0888004673182493,0.0266554621141004,0.0218928659480108,0.038890985332894,0.0265420976825049,0.0157011368916707,0,0.0866663963973979,0.0261179015956009
"sample_120",0.0794708077856497,0.060939244731101,0.0603760875767168,0.0718024111988901,0.027008259883494,0.0338174061346551,0.072282628070422,0.05354308207267,0.0500429478641844,0,0,0,0.0734385440181626,0.0402491875208524,0.0351958630366049,0,0.0498215768421492,0.0255509256851433,0.0380037841750421,0,0.0367573487934809,0.0229294437146996,0.0169671667896883,0.0317806643310526,0.014145062222807,0,0.0493154695787253,0.0565620879738086
"sample_121",0.0496100976205913,0.0397012221504827,0.0508867052103748,0.0459970129057622,0.0411136417108315,0.0276947870728519,0.0535127916028571,0.0494881002044924,0.030148569929648,0.0109243777958887,0,0,0.0860814270634777,0.0287251695914478,0.0309166843177548,0.0271741170201564,0.0380290712148403,0.0323755019224387,0.0131122239273562,0.0628942486500061,0.034913197445987,0.0167619650120966,0.0499939751305752,0.0298556151160405,0.0203027396497628,0.00464711882563755,0.0885613640495887,0.0365782748590532
"sample_122",0.0609842464663545,0.0492912936279892,0.0617581064595285,0.0532681802949605,0.031511525230688,0.0319650686021418,0.0642236952797334,0.0578322488497722,0.0364297663480622,0,0,0,0.079036999598568,0.0299643927318576,0.0314552069325746,0.00850832878731977,0.046707196715997,0.0280173685054856,0.0216026455398855,0.0244674489313692,0.0416211178263545,0,0.041532318225639,0.0409535597258907,0.0183483765767439,0,0.0906632589365575,0.0498576498065269
"sample_123",0.105198305633228,0.0826769086812453,0.0234265750330509,0.094450671230674,0,0.0249484846561337,0.0335384369176802,0.0327717358707806,0.0477070296646461,0,0,0.0144650329131379,0.0369122361153901,0.0900646193136529,0.0941198913739598,0,0.0156781785664897,0.0676832654408394,0.0568692610532579,0,0.0420133923955105,0.0279001539298349,0.0214450247556441,0.0172632092671821,0.0394260604978153,0,0.0136176985455879,0.0178238281442591
"sample_124",0.0715777433222774,0.0562311732323022,0.029405772826998,0.0618781238956283,0.01881260904407,0.0335718398578758,0.0351510943195362,0.0421752551942513,0.0347851867486,0,0.0274840720501889,0.00966409405819395,0.0414552417110506,0.038515247134645,0.0533606399320633,0,0.0232784278498878,0.0603862261247868,0.0253656698802588,0.0336828933604025,0.0416521337712637,0.0120053890557184,0.104545064606045,0.0386426755827938,0.041827444486246,0,0.0447127904239287,0.0198331915309873
"sample_125",0.0520020467868846,0.0413895863317574,0.0526737492139556,0.0865253839580449,0.0512123417205678,0.0283623471403058,0.0586144933898826,0.0428250049054592,0.0283117397664597,0.0023782319215717,0,0.00507181825160489,0.0712476346725537,0.0303364031227595,0.0336229950725646,0.036402578083423,0.0337273704080899,0.0288721850523117,0.0184688562377783,0.0144593879105889,0.0311472788525033,0.0177018487745391,0.0568917498226249,0.0219063346607514,0.0191522967422867,0.0094456028157258,0.0923414304892923,0.0349093038957129
"sample_126",0.0750826796059942,0.0557085164735662,0.0534151030527546,0.0739798190939096,0.0633752610500673,0.0281364733518198,0.0517494260033699,0.0517410789044777,0.0399904987038823,0,0.00328585195899127,0.00624369010043888,0.0863878158676267,0.0341776781038355,0.036973006180748,0,0.0436687561255794,0.0259610216197589,0.0351987628077238,0.00106922926601317,0.0360056162060682,0.00952941133719941,0.0196205935954306,0.0378428829726775,0.0196729679165861,0.00946776162046045,0.0577980506775716,0.043918047403449
"sample_127",0.0692537360451239,0.0571030027905795,0.0584088953489104,0.0656638641974399,0.0235074425055872,0.0292492512657603,0.0588785904523961,0.0543583437555858,0.041999836318857,0,0,0.00524858259649891,0.0659806767035178,0.0426213066981659,0.0395619614127822,0.00193201205463089,0.0550331826045672,0.0251489344205331,0.0255224148215337,0.00625698254111827,0.0338524243519311,0.0128879334031808,0.0446678064298598,0.0319254742299027,0.0138441821924815,0.0204744261489722,0.0730556065180338,0.0435631301920504
"sample_128",0.03671548957526,0.0318059050138133,0.036257716797082,0.113141113495538,0.0754561696411973,0.0190434417655226,0.033138136337899,0.0408276443257292,0.0221445653195237,0,0.0101977113116481,0.0265274402437742,0.0821730943857528,0.0282176882701676,0.0254001757683943,0.0735270647305755,0.0252228344807131,0.0233713408576836,0.00996394916631135,0.0541138472882873,0.0368566919667966,0.0158793687520772,0.0208188809112265,0.0262460963341475,0.0137599738867377,0.0102074790871677,0.0756836345406318,0.0333025457463422
"sample_129",0.021919848634897,0.0263894080687481,0.0326338753015016,0.0406546605460503,0.0284305502859278,0.0167169062496494,0.0348039608223214,0.0322529389574152,0.0230913118458377,0.0150351382638878,0,0.019460074032262,0.0449935510183657,0.0342811581120389,0.0209907044169067,0.0641052046858695,0.0263632781382283,0.0250291757688155,0.018090493328581,0.186274276791074,0.0245862783036548,0.0385806984759534,0,0.0211293009444233,0.0204899890145216,0.00818806622111697,0.149155082132477,0.0263540696394749
"sample_130",0.0216408397434688,0.0281856321547962,0.0280533245959464,0.029068784828378,0.0266265162578934,0.0183685620743033,0.0364458109057753,0.0268349414300056,0.0171236832008308,0.0247747878808143,0,0.0131255752657912,0.047750065502548,0.0205654338749167,0.0191589292415201,0.0452099181177422,0.0197454007414692,0.0355563417141343,0.0154271146321184,0.190398984009582,0.0178858343850278,0.0567990925029513,0.0477581015732494,0.0185536101420104,0.0233462212655365,0.00476768560593562,0.147154259517262,0.0196745488359932
"sample_131",0.0247409401285107,0.0276553016688488,0.0313688721606719,0.0978782346603849,0.0493449980388707,0.015760136211917,0.0378052030114973,0.0232118432762268,0.0165946455713861,0.0289919227456387,0.00424598961434676,0.0093455184859462,0.0589380706445947,0.0261285613373627,0.0218582741927474,0.0423819495937776,0.0178775039128251,0.0387491449873379,0.0175428196594414,0.133287880692883,0.022508588732131,0.0345213593095956,0.0474839661077056,0.0149098337735487,0.0210627163606629,0.00705065943441476,0.105619890140255,0.0231351755464706
"sample_132",0.0484524527663651,0.0360977149697176,0.0455181634504333,0.0470508417307955,0.0623427049132064,0.0235817458306164,0.0377255907334194,0.0462757779161089,0.0289327791659262,0,0,0.0148372377528324,0.0837730395387604,0.035336334782932,0.0289666341744425,0.0293394961119503,0.0247350173966943,0.0356995554638694,0.0203506871317147,0.0590284181983954,0.0279202677929765,0.0179923310581983,0.0423303604073114,0.0336353209453546,0.0243174308642114,0.00572755851167106,0.104949944585167,0.0350825938069295
"sample_133",0.0692210600479218,0.0491370614589156,0.046821079268604,0.0611230962548171,0.0366876209035743,0.0378339568157417,0.05762864282233,0.0631455980660673,0.036383136228142,0,0,3.70802536901078e-05,0.0716696681734933,0.0355415847446005,0.0328846272421919,0.00641015487063339,0.0482807923399031,0.0284164864199864,0.0186009314674876,0.0131392285689988,0.0344257134292864,0.0157716622312504,0.0404217801729463,0.0338870589033369,0.0248414064366498,0.00435014167668034,0.0877161267951733,0.0456243044075778
"sample_134",0.0932764241330156,0.0686733434135437,0.0371503370930628,0.0928475557963012,0.0024806285594823,0.0256974164108216,0.0775604394781055,0.0506372882404174,0.0453357923943841,0,0,0,0.0577325713155533,0.0607217812731037,0.0583715587126232,0,0.0420948618637661,0.054313700341931,0.0528930034247002,0,0.0454510137345614,0.0235617167891756,0.021687492563514,0.0137711010067723,0.00770003014022935,0,0.0328488433945019,0.0351930999204336
"sample_135",0.0890034074172858,0.0731333218698585,0.0604634633873519,0.0812735977158746,0,0.038692293692046,0.0797258685211569,0.0475403346943739,0.0407580003577733,0,0,0,0.0594201359666928,0.0642999940441016,0.0518665961819767,0,0.0315681307060354,0.0483916175266854,0.0365966134197527,0,0.0281270194383087,0.0395662196244325,0.0120899081466064,0.0254240907879325,0.01798416652125,0,0.0425978289410355,0.031477391039469
"sample_136",0.0615750400608206,0.0514839029024846,0.0696198009014364,0.0788922811361401,0.0394282024982531,0.0282842504990309,0.0720979657885563,0.0630306830457377,0.0345203925030726,0,0,0,0.0641028731500555,0.0354224639023111,0.0306663036292546,0.00500613836865584,0.0445861496218425,0.0250437635396608,0.020671391808297,0.0340264713711864,0.0387362025653336,0.00629344990075836,0.0542473128997037,0.0252470089787558,0.0131070778189598,0,0.0592516696212388,0.0446592034884542
"sample_137",0.0985338871239992,0.0812996082362682,0.0583486679623564,0.0929480091845473,0,0.0336880045550186,0.0437779382751699,0.0425293076708892,0.04681089549218,0,0.00374414951530766,0.00489479914211993,0.0357812531391899,0.0679885393996233,0.0752087895210365,0,0.033718785390601,0.0601857416157198,0.0403699716391912,0,0.0355347629331654,0.0172084092161318,0.0226597761137421,0.0197214184952937,0.0250424184898404,0,0.0278951413715075,0.0321097255171011
"sample_138",0.0604873021999164,0.0514910561610373,0.0501296774111478,0.069652530346686,0.0235919444821457,0.0326158601867835,0.0686906613101123,0.0597409436654927,0.0276449448838989,0,0.0119849058769987,0.000953470550637387,0.0626382749672909,0.037539863627368,0.0376652132630423,0.0100328153517959,0.0394692485758768,0.0343891494973442,0.0132951582618375,0.0267596221499841,0.0383492411402899,0.0262061410363703,0.0457445645192957,0.0284228244091659,0.0240515336313566,0.00364239455019767,0.0745485927431173,0.0402620652008103
"sample_139",0.0700239168268875,0.0518828019274027,0.0677799659594488,0.0675384868079779,0.0251045170643076,0.031061647308335,0.0703443321899737,0.0583798925910766,0.0476213756753995,0,0,0,0.080072505296958,0.0404798890534516,0.0288798914677033,0.00319441193326493,0.0420285883170528,0.0366738943910945,0.027497229531178,0.00465322868922218,0.041672812781808,0.00984625592006657,0.0356313388675157,0.031870833965212,0.0202523340879243,0,0.0623605015239995,0.0451493478227392
"sample_140",0.0651331230902328,0.057203101229186,0.0414079412284685,0.0587847840634141,0,0.0358791578036728,0.0497255139316066,0.0511739172267394,0.0380069652405496,0,0.00893519778818322,0,0.0786760658881545,0.0523611310428003,0.04967532830733,0.0114421047486305,0.0204608941227009,0.042614532227142,0.00641788707976724,0.0336767187379077,0.0247985666579316,0.040138079102614,0.0494721960373756,0.0239174816025213,0.0288818103648841,0,0.0960852687366268,0.0351322337415604
"sample_141",0.0127598880530057,0.0195043536207354,0.0263165399496826,0.0147168930365071,0.0108392507061887,0.0167279170752713,0.0298352425791907,0.0190808067698732,0.0163183437190347,0.0274095236906686,0,0.00921667784429584,0.043736056695611,0.0249633402041673,0.00936102928188568,0.0688403011227651,0.00737359606920845,0.0362111130053183,0.0215978331879332,0.202496055226643,0.0225878506597464,0.0529782320851928,0.0894277693796918,0.0157967866345585,0.022511420674873,0.010990655090204,0.150545480062437,0.0178570435753109
"sample_142",0.0281013188666503,0.0320332406973806,0.0300661415535967,0.0861947249648341,0.0446771753739565,0.0137046756370604,0.0332059312742177,0.0239457115018227,0.017228802603151,0.0396177548793744,0.00845537174394316,0.0119304521873937,0.0597056343125996,0.0205105385023324,0.0157579156770249,0.0308934014519612,0.0210750747159138,0.0357047959651915,0.0153017791289815,0.177068816537705,0.0250177526018508,0.0210801296164438,0.0294680012589926,0.0176069150993151,0.0171782474094687,0.00198451621406753,0.117260804930519,0.0252243752942511
"sample_143",0.0903894343875159,0.0572652422018114,0.0710453880252558,0.0716278401718204,0.0171116483067836,0.0350701634216759,0.0701978530709423,0.057088670403599,0.0492057192250141,0,0,0,0.0733698009273423,0.0470212244253385,0.0466128845618729,0,0.055110952866349,0.0266559755034152,0.0299713616900589,0,0.0366057630067609,0.0190705411597561,0.0172353015725443,0.0242270905459899,0.0120995473452004,0,0.0423523921083702,0.0506652050725831
"sample_144",0.0422375928728639,0.0336206605141297,0.0507285538891595,0.0792467316576971,0.0864498369706028,0.0184150763354035,0.0550203695320124,0.0531966114236798,0.0271314608637923,0.00783437675595982,0.0151204468209298,0,0.0752111732941051,0.0288778793680939,0.0245208653292113,0.0679934908417784,0.0323189588821788,0.0273542808976465,0.0159326498210729,0.0270805152214419,0.0309339891280695,0.00864005333283017,0.0255672730278692,0.0313409411841379,0.0107720195636413,0.0023531234052215,0.0842307963653988,0.0378702727010723
"sample_145",0.0946295112859333,0.0746906665716696,0.0498816027096872,0.0796488531783058,0.00192098651065364,0.0382702929634204,0.0634127530264035,0.044901576039192,0.0441387970076452,0,0.00509015957799206,0.000181767000232136,0.0652016057479287,0.0610652396942663,0.0619540807595886,0,0.0375637427033606,0.0448335960886732,0.0336174449792989,0,0.0371154921637499,0.0210375222723137,0.0195839473894643,0.0253534626988257,0.0262657132834129,0,0.0340144191855883,0.0356267671623941
"sample_146",0.0282656214156721,0.0278255775264694,0.0173417503389492,0.0287403821461883,0.0537776016324871,0.028470501669316,0.0421261520486083,0.0329890288099727,0.00730884805254569,0.00190802382263243,0,0.00968405438245293,0.0701486547126301,0.0301405019077909,0.0279052189718801,0.0616708567133032,0.0162638992610288,0.0409576335435383,0.00993132432925992,0.107624596167422,0.0210553582676135,0.0239456895320443,0.0602402902557828,0.0211502740009152,0.0220537093932663,0.0170305525378407,0.162037627593078,0.0294062709673121
"sample_147",0.0307951057145556,0.0344149796426417,0.0330947465568073,0.0622984830006571,0.0496797556141166,0.0167330627724718,0.0313618819655353,0.0395286971733681,0.0326217100372369,0.00968472419979552,0,0.0167926139576945,0.0609557867029005,0.0182834097072258,0.012550784126916,0.0485817102536055,0.0272692044909471,0.0249151473214198,0.0214111940238355,0.0795903792847161,0.0276853732328079,0.0254256712897575,0.0402343274454634,0.0237340967725667,0.0257588171421783,0.0486455002056315,0.129271463734369,0.028681373630779
"sample_148",0.0910900449895065,0.0730086178089564,0.0349860677552599,0.077864049147352,0.0192843334555527,0.0315435480612123,0.0314095139999207,0.0503503330071376,0.0520153157635924,0,0.00450600349019278,0.0147327644411423,0.0372938614511525,0.0557120501344649,0.0508442217614701,0,0.0389337424788563,0.0353586911112655,0.0293674457368959,0.00173829769841164,0.0411526435389709,0.0234175997887016,0.0401818162935277,0.0283844825291854,0.017572683381128,0.0245244308043543,0.0620829734344581,0.0326444679373317
"sample_149",0.0881450429209166,0.0717665974542526,0.0371252010707267,0.0752058144039955,0.00471399312639266,0.0318843928971652,0.0386699107252379,0.0418726720324544,0.0356772501708584,0,0.00789656292426762,0.00424203577663325,0.0483927210578613,0.0636579682576116,0.0702028650554035,0,0.0290376581020829,0.0488411789618712,0.0309298740564864,0.0144925961385787,0.0400884647587609,0.0270196895574849,0.0469686805688739,0.0256104176488933,0.0258177563258703,0.0211235201033774,0.0508484217440958,0.0197687141598469
"sample_150",0.104417010542707,0.0795263544751616,0.0299056300398831,0.0865588467243081,0.018393649541292,0.030203822524301,0.0176451187760887,0.0365412209562698,0.0362505201246439,0,0.00902860638091681,0.0214204528883593,0.0347766608994615,0.0757878259793123,0.0806750820788604,0,0.0252537045741152,0.0566851416260331,0.039961728624797,0,0.0453116207257344,0.0146035584983466,0.0326770840749126,0.0301747347095528,0.0330995164197668,0.024930122026694,0.0218777279195346,0.014294258868947
"sample_151",0.0785191491551653,0.0565097925993863,0.0792954253374183,0.0676879868648504,0.0129041938755061,0.0327588509766799,0.0813490179750415,0.0563299863885189,0.0475259481167552,0,0,0,0.0883276738592046,0.0425210187264508,0.0385927235139653,0,0.0498520384916151,0.0214318418839484,0.0320720123647858,0,0.0367768346610615,0.00331031671351586,0.0234146358536544,0.0375368526196649,0.0105963445265598,0,0.0473944812097669,0.0552928742864846
"sample_152",0.014575701958216,0.0176706077964174,0.0173717024360939,0.0258784307546835,0.0268352493519796,0.014066150365943,0.0265013239325283,0.017363353579692,0.0129326870482556,0.0239822530389143,0,0.0106691048045225,0.0430537961403082,0.0334114814751322,0.0218531040151908,0.0227163461404859,0.0131568399272703,0.0413016262566757,0.0233650021114745,0.332764222293011,0.0181838792473281,0.0385650747583393,0.0385121707584242,0.0133545342225408,0.0146500812339195,0.000372387121753032,0.124465903456445,0.0124269857744556
"sample_153",0.0369036175105225,0.0343599244181174,0.0452740570471447,0.0970057064221863,0.0621952392797222,0.0238875090450307,0.0436452157334176,0.0440424021860027,0.0168624063650438,0.00262031926027452,0,0.0121616362861957,0.0673022491508471,0.0363743944223314,0.0241732695371218,0.0581033617522162,0.0342626819107852,0.0279559279788266,0.0118678520850888,0.0798663573823209,0.0301873239835037,0.0121656540821059,0.0389447009310343,0.0289511036387572,0.0123362471516278,0,0.085641475649032,0.032909366790743
"sample_154",0.110303270491544,0.077018218085522,0.023726382487011,0.0959772112594749,0,0.0301702067705701,0.0290382505718302,0.0380471149267264,0.0404903640307502,0,0.00750131323770615,0.0134249121070219,0.0349447462128474,0.0904137010305615,0.0985930988083869,0,0.0196266628889063,0.0718537770005098,0.0410794231661359,0,0.03368415046457,0.0289233025383947,0.0251265503786829,0.0181808125892869,0.0372970330737325,0.00189817426633904,0.0152645445105923,0.0174167791028968
"sample_155",0.0907252885681358,0.0727802638767603,0.0685006227197509,0.0746548692745523,0.0138522941155986,0.0346614901079785,0.0666064362573185,0.0521440905179213,0.0425172467961572,0,0,0,0.057727807491519,0.0556330270689572,0.0567973604110841,0,0.0369188051607013,0.0423665974341074,0.0323219976195586,0,0.0343028901922129,0.0242050476930961,0.0156739077225655,0.0269181196974073,0.0241290624527861,0,0.0381686632488628,0.0383941115729684
"sample_156",0.0481324999657635,0.0418759028944307,0.0263435400276739,0.0516657968239986,0.0309797530541931,0.0271444115850939,0.0302688122044925,0.0436139841551454,0.029178055833294,0,0,0.00708382747385413,0.0679544809544806,0.0356694394369405,0.0418935002498968,0.0173136899376993,0.0300739910386528,0.0392615745035457,0.017484815504333,0.0692336486739882,0.0343302748635255,0.0190471054531971,0.0737553509496356,0.0199760788030947,0.0282552771382201,0.0243629942953341,0.118609768576353,0.0264914256031633
"sample_157",0.0479882584237385,0.0446312699831896,0.0329644367297643,0.0522894104457589,0.0385641557253671,0.0189909168540891,0.0266524860963205,0.0484604133746958,0.0344789475884971,0,0.00585301647688408,0.0155562933504953,0.0297887060731025,0.0282315744430097,0.0303674740059397,0.00818347548778163,0.0319810325970391,0.0301457728751244,0.0223849149866227,0.0201742498887113,0.0279157089400067,0.00839741990775021,0.101542271451615,0.0251902089179774,0.0306290117525504,0.141780298792296,0.0690871280473398,0.0277711467843329
"sample_158",0.100823971220538,0.0840137338918039,0.0452249476276997,0.0793413567907345,0.00472122765464324,0.0272561504766891,0.0437451511632779,0.0372868414278625,0.0359907988585875,0,0.0342321824199275,0.00741276130590433,0.0284736981419149,0.0699578479408138,0.063139469661328,0,0.0282674756581346,0.0433706538339334,0.0393236629981975,0.00809625382045919,0.0397121975103787,0.0252771881744025,0.0362686807859029,0.0265088855561738,0.0345440968522201,0,0.0340185402511234,0.022992225977349
"sample_159",0.0104443155020189,0.017349247474537,0.0239763436388108,0.0171664013858099,0.0166563741402828,0.0140328315263022,0.0283214606147465,0.0153319767679,0.0123084096390835,0.0255731921624907,0,0.00910406565260441,0.0417226153806327,0.0259437718147274,0.0182942357665159,0.0306991884092433,0.0146613866465143,0.034489964928385,0.0124646545300759,0.332102850406442,0.0201596863190391,0.0211635072818001,0.0569910299427135,0.0113840057177167,0.0142119290795764,0.000533260207977263,0.157939697240099,0.0169735978239554
"sample_160",0.117898107792648,0.0710395463276812,0.0184726338202784,0.0996090654152879,0,0.0315999375160768,0.0470018970615554,0.0162488936511177,0.0386275418349388,0,0.00488570809859302,0.0109087983312008,0.0180268690845334,0.104458985647051,0.0857939260861409,0,0.0241981847883086,0.0896271934682378,0.0588981845059332,0.00435766314480938,0.0413468885062532,0.00538729392468778,0.0361693527297065,0.017778646232996,0.035978202486259,0,0.0163312299242329,0.00535524962147321
"sample_161",0.0301538348538106,0.0492902731311914,0.0256132822647608,0.0275757280047896,0.0285363454532044,0.0153392296434383,0.0267901920975402,0.0191034030397064,0.0144621829336642,0.0526106560923627,0,0.0114429465990787,0.0562655784713568,0.0288214781428955,0.0237698997340132,0.0267426955628327,0.0154175163016432,0.0363790303421109,0.0101588888618573,0.217244099933731,0.0190153613378061,0.0236830702762786,0.0633415011761367,0.0103564842295964,0.017417678038797,0,0.136368414087328,0.0141002293900701
