"","Epithelial...Basal","Epithelial...Ciliated","Epithelial...Club","Epithelial...Deuterosomal","Epithelial...Duct","Epithelial...Goblet","Epithelial...Hillock","Epithelial...Secretory","Epithelial...Squamous","Epithelial...Transitional","Lymphoid...B.cell","Lymphoid...CD4.T.cell","Lymphoid...CD8.T.cell","Lymphoid...Naive.T.cell","Lymphoid...NK.NKT","Myeloid...Dendritic","Myeloid...Macrophage","Myeloid...Mast","Myeloid...Monocyte","Myeloid...Neutrophil"
"sample_146",0.0529214454784691,0.0441892079572156,0.0294042054745621,0.070478366897964,0.0104603816399958,0.1347845080803,0.0733310659095077,0.100006399490008,0.0447107011595994,0.0879148685425586,0.0309116003314293,0.0383858443448491,0.0312384110627833,0.018253681825794,0.0499471294943244,0.052991249318746,0.0567079113849581,0.0173035315234304,0.0257358233329628,0.0303236667505424
"sample_147",0.00135223939071766,0.00750241657564758,0.00196459713329269,0.0502421327646525,0.0164867148410772,0.107782010486677,0.0327631247422058,0.0888684350893551,0.0429015882660907,0.00748497171704665,0.0278811310828757,0.0362527485623897,0.0465508935447184,0.020422396491258,0.0591419428106985,0.0553984258105184,0.0331671649246941,0.0186184727818324,0.052950616582897,0.292267976401354
"sample_148",0.0021494574638707,0.00437893213560094,0,0.0717172373976088,0.110841258629332,0.177098730753968,0.129595940047332,0.0508537149494699,0.0846587845112881,0.0430166873887048,0.0217006872545939,0.0467166617321403,0.0200141546384778,0.00831321923745713,0.048719726539498,0.053187714772454,0.0620291709382047,0.0189128621565667,0.00546378697233248,0.0406312724810999
"sample_149",0.00710776084122006,0.00856789312802755,0.00303384982405531,0.0467443662505064,0.0365213100112109,0.131799125852269,0.0695257112443202,0.0842559151337195,0.11338110438292,0,0.0260851510126533,0.0414759046156134,0.0312512500996579,0.0161773802487295,0.0455545281001577,0.0505598676415051,0.0319170597789284,0.015642975702945,0.0637315942888737,0.176667251842688
"sample_150",0,0.0278099744626175,0.0255477355682075,0.0374351435290339,0.0154298095182054,0.112356723357838,0.0283700920152063,0.048303498381653,0.0383863769343341,0,0.0218893830142771,0.0345127776050409,0.0342655308888624,0.0147037426492839,0.0536120098588306,0.0442421079462864,0.0233304833866336,0.00861358176958825,0.0758231966885662,0.355367832425535
"sample_151",0.0177521942404223,0.0551313193337645,0,0.101042639591721,0.0146012710988543,0.0200657206558538,0.0292623170746042,0.161831153662128,0.000727482097053546,0,0.045391224551118,0.0867570254675234,0.0687840806540453,0,0.132317490869972,0.104050441861815,0.0851437985471687,0.0630487562462512,0,0.0140930840477055
"sample_152",0.0222601333946352,0.0583827943348922,0.0335903793058372,0.105068051379238,0.0171711690086608,0.132449323459797,0.0156798562750109,0.0610347484714035,0.0322915874424687,0.145296844828365,0.0371278149045821,0.0366317451129903,0.0654276721234779,0.021109415955109,0.0455934628500519,0.047934988719658,0.0861652560689169,0.015545132879055,0.00600850557218982,0.0152311179136605
"sample_153",0.0158494806504588,0.0687157916977925,0.00049354522523342,0.0429424827472738,0.0719719796303251,0.176551397306676,0.0236341076783027,0.0808278751227839,0.0526266837448375,0.140049097325304,0.0349215742163829,0.0385880949253074,0.0335380059799906,0.019164285849543,0.0494416719689826,0.0499876361575424,0.0393947180370944,0.01742140514325,0.0133036292354519,0.0305765373574673
"sample_154",0.0135800738213665,0,0.0533170442169916,0.0524775957541357,0.0923548776381487,0.136046541196512,0.116666309344502,0.0087278039114906,0.0607355780224287,0.0600024052678521,0.0155901308955383,0.0402814586854434,0.0405160575084161,0.0141624438696695,0.0464451490417337,0.055740877843203,0.0422774281808328,0.0114770837213824,0.0457174302829616,0.093883710797391
"sample_155",0,0.0499288346490399,0.0845195941205265,0.156204449156432,0,0.125072365586228,0,0.0260168048279745,0.00715157969421043,0.217131582192238,0.0360097249038301,0.0296019308127729,0.0405549464887493,0.025999879730277,0.0526258812929332,0.0522414877605996,0.0458291385654206,0.0173242778557696,0.0113887562135037,0.0223987661494944
"sample_156",0.0230901161530009,0,0,0.086615809650002,0.00963197981959452,0.248194091499922,0.0676810576722352,0.136879316446608,0.0766856792035838,0.0376844883314307,0.0189215953476986,0.0438305121658364,0.0227526256490031,0.00374439475467465,0.057384078585145,0.0572127052705321,0.0695913536073817,0.0127711957721018,0.0077409270302539,0.0195880730409956
"sample_157",0.0125137878072543,0.0494609340397662,0,0.0576932442329477,0.0295424699864123,0.146162073671482,0.0275311518177744,0.140554229656075,0.0472006547602732,0.201093159237561,0.0339078082179533,0.0398323303431235,0.022998666075013,0.0141116707351125,0.0361193814090443,0.0479270712147205,0.0431907725314674,0.0198975693669433,0.0103000921630161,0.0199629327340593
"sample_158",0,0.0744799653147025,0.0796252616134198,0.164408455215844,0.00923228329082326,0.047798910696196,0,0.120954354850825,0.0414969124684616,0.157669572477369,0.0352000880567557,0.0493856178139799,0.00462019628140038,0.0160623420882952,0.0584462432988793,0.0589845877596888,0.0286943503767196,0.0245227524964895,0.0148123512116601,0.01360575468849
"sample_159",0.00845795486711083,0.185404406207214,0.0375901190871603,0.0429004315240776,0.00468548071173502,0,0,0.115177955067529,0.0106993635599484,0.315156179570071,0.0387170950173331,0.0404417269293777,0.00855435685317357,0.0136642019839207,0.0551765773016291,0.0561030929719487,0.0447644864970894,0.0100702610673397,0,0.0124363107833412
"sample_160",0.087749549902825,0.302106141349838,0.0337957273337787,0.0469145003368567,0.00529846501647485,0,0.0204813465427875,0.098408728036929,0.0204485129604627,0.0498707170243148,0.040910724251063,0.043745021383018,0.0227350914026753,0.00350538359539099,0.0638237801347976,0.0602899259360275,0.048732256136564,0.02280546492878,0.0109936207286301,0.0173850429987861
"sample_161",0.0070854743486408,0.0939275881963085,0,0.0561062189806409,0.0359864007879853,0.111396683882461,0.0351859326546331,0.118580381685557,0.0472281480017506,0.201242045362245,0.0352189473263768,0.0339667806083216,0.0234254484226394,0.0179131068309464,0.0358860237605849,0.04707998803883,0.0572837873602344,0.0179815564591368,0.00500431861184678,0.0195011686808618
"sample_162",0.0239323042682955,0.0895171872700755,0,0.0947740084974588,0,0.072120596985769,0.0134873768884898,0.216092779315727,0.0361696106562446,0.0150591283885801,0.046863498550195,0.0673260396332303,0.0334479296770606,0,0.0862954313888798,0.0731388884715452,0.0598738245278561,0.0315340510176352,0.0167393618488904,0.0236279826140674
"sample_163",0.0127390840747005,0.136382578739566,0.00367474254693129,0.0672395398250856,0.000472776958168353,0.0970675919831031,0.0264571031223964,0.183855510544429,0.0601695201498961,0.0200793129398262,0.0426464919611733,0.0412732769227077,0.0273364373655898,0.0164510428172969,0.0685878752077735,0.0588122010250551,0.0429684996348809,0.0227044688225909,0.0212628272078527,0.0498191181509767
"sample_164",0,0.192710708718133,0.0445512236241406,0.0647919578941107,0.00733527686795916,0.0900855977488338,0.00891216700458885,0.108456642810328,0.0263565895136795,0.0845129159883553,0.0333280202329006,0.0431809164246836,0.0331482948502566,0.0162697458851309,0.0733137978360325,0.0519747125916519,0.0666459625126477,0.0183549718580276,0.0189845009116092,0.0170859967269312
"sample_165",0.0684816045188561,0,0,0.085987507180063,0.0234552685485304,0.107743733756143,0.0137201767485837,0.135255712580226,0.0190388514399688,0.210411503329123,0.0361763990002979,0.0398465469001479,0.0306936760130127,0.0165711393265741,0.036531017011107,0.0551530545621845,0.074021188434235,0.0233624032101888,0.00903258768527192,0.014517629755487
"sample_166",0.0419368510176318,0.0888382999562656,0.00109348623510681,0.123391347144715,0.0327476918169035,0.081268012675391,0.0224342538259416,0.163353630475371,0.0362596313240001,0.0590643504670284,0.0336161661572828,0.0377457827332168,0.0280199426962876,0.0185716050587891,0.0479269314002659,0.0539641908615939,0.0628592144804681,0.0185623505626341,0.0167044592405832,0.0316418018705236
"sample_167",0.012449336672869,0.121313195238153,0.0133542038642891,0.0826401810785835,0.0353730633191527,0.103332275565264,0.0297296179940437,0.118421124238882,0.0311577127090596,0.105689366361504,0.0317548334030092,0.0371892911120225,0.0260649649277913,0.0157621850213829,0.0510277054119976,0.0533732004498065,0.0483595326544128,0.0178567097060517,0.0205872596294791,0.044564240642246
"sample_168",0,0.0147729389230426,0,0.0677256589750755,0,0,0.101460568477574,0.116258550324836,0.125689553081245,0.00393837485325025,0.0462252553747423,0.0548924589896138,0.0478125499573485,0.00423045297506838,0.0402952462643248,0.0725930132167596,0.0251981822765902,0.0285069896260566,0.0353454712981049,0.215054735386368
"sample_169",0.0191030908664684,0.108875627424918,0.0177782527020071,0.0753209368996437,0,0.0550239677515312,0.0379254984969175,0.129512275857805,0.0330930777092273,0.222560425994489,0.0376724039485701,0.0368645940329153,0.0272252208053665,0.0168251780005385,0.040901588608098,0.0454895523393928,0.0404155800495956,0.0182728184336538,0.0185302645605413,0.0186096455183212
"sample_170",0.000315344886600042,0.00720042102304679,0.0231997749214949,0.0383742902455279,0.0100862464133502,0.0708299475533004,0.0416192406113934,0.012210479069335,0.0650934668275501,0,0.016702969341428,0.0350431290483231,0.0257283074331515,0.0187469774423443,0.0224488467903653,0.0387952040221135,0,0.00963242515782313,0.117381952136225,0.446590977076627
"sample_171",0.0222816578975975,0.0785007100074559,0.0200110236150179,0.0908769211836301,0.0419278649855703,0.0646523788378127,0.0934895679112131,0.0859919563634082,0.0648422532229862,0.157804253327675,0.0329256937164991,0.0399693798162349,0.0235923306886544,0.0159869612093534,0.036236589880588,0.0494717280958302,0.0215493894744273,0.0208261595388033,0.0202011330876473,0.0188620471395956
"sample_172",0.025364032230553,0.0576593587261601,0.0222285857609271,0.0998051427873176,0.03174928193426,0.0387937771894034,0.022534215279021,0.0691667682309342,0.0302358790101476,0.114823989527438,0.0376947091951017,0.0409659248616962,0.0245178106008705,0.0263735990036159,0.0436878082411557,0.0445073637041383,0.11396555405394,0.0197497515169137,0.0668484285542031,0.0693280195922028
"sample_173",0.0308365698431475,0,0,0.0432061848645456,0.0285920360847129,0.225494834410864,0.0701320097343372,0.11272558108303,0.0442164464443112,0.0926635196666774,0.0295547337166573,0.0359213225722254,0.0547138820956123,0.0139558256983094,0.0435118612080336,0.0456815806656449,0.060636425811718,0.0144993811556569,0.0259061079160821,0.0277516970284341
"sample_174",0.0126359406272113,0.0284199513429718,0.0238127891988231,0.0534727135457434,0,0,0.20916518499533,0.0572941266175801,0.0691558480837286,0,0.0237226266305649,0.0516660907044364,0.0667112138792659,0,0.0633049205564399,0.0726673059518836,0.0381279256370836,0.0266093546491193,0.0596182251676702,0.143615782412147
"sample_175",0.0395521663858899,0.203054174633345,0.0784021026405916,0.0654662829422774,0.001964579864735,0.0851046188674646,0.0292708390915788,0.0916990643697323,0.0464965505672977,0.018775260061296,0.0288978551312829,0.0394597379524128,0.0351526039753407,0.019275839007724,0.0587185750716915,0.0645673915676099,0.0411428300866227,0.0131578745749864,0.0191102690029135,0.0207313842052075
"sample_176",0.0981452697082356,0.10651870341079,0.0283777069490613,0.0478338976688351,0.0328839936428387,0,0.0345220072606768,0.139001656376611,0.0298452388902878,0.190316245109184,0.0351555872163426,0.0393884577453084,0.024438109642604,0.0186462934437024,0.0422128692029394,0.0573579726009295,0.0369617858067615,0.0202540109693701,0.0060378508327289,0.0121023435227921
"sample_177",0.0070036274065043,0.264783162521134,0.0295861100940383,0.0613346359797937,0.0162626307192586,0.0474865347391802,0.0212415321300891,0.109557479299261,0.0364020187057685,0.11578622325902,0.0400565710641964,0.0357901738012345,0.0137649785056907,0.0138172109468691,0.0557583480728531,0.0450082355163577,0.0446641744365152,0.0198223682251836,0.0081802333433052,0.0136937512337467
"sample_178",0,0.0577824333118154,0.026582218376108,0.0521219990959567,0.0239240114244729,0.0376566380505767,0.0395068374573102,0.0589330693785062,0.0802961102579573,0,0.0264425637097816,0.0369691843543057,0.0366104745329873,0.0244955819723046,0.0650180505005704,0.0596510275683199,0.0836557656213465,0.0155434946454328,0.17938198994136,0.0954285498008875
"sample_179",0.033483054261447,0.0655520929883405,0,0.0644380919685141,0.00539617270460201,0.136378117247164,0.00788816669842933,0.211356969122544,0.0294896683986669,0.0959597781391242,0.041704742556562,0.04792419443916,0.0272261948846379,0.0177629432021134,0.0617380649476048,0.0525518281922868,0.047632387504267,0.0300958884108889,0.00758972579033051,0.0158319185433167
"sample_180",0.00219994610390836,0.00255000047446067,0.0209617969779075,0.0593977021487798,0.0489477984440233,0.0741875984302862,0.0254059647812814,0.0335887802766674,0.160434627863778,0.0222568291315206,0.0151042968406391,0.0464313804102016,0.0117465349915175,0.0203394049240255,0.0607465155742368,0.051962028338005,0.0655746464574618,0.00696252821009293,0.0358490444377716,0.235352575183435
"sample_181",0.0124582017898883,0.0415120210776292,0.0214897399042076,0.0765432518948764,0.0443111303854971,0.0185848340650059,0.0309701789349585,0.0792359992285756,0.124876622455133,0,0.0399139894163873,0.0425246135078716,0.0740654434870211,0,0.0679563978892836,0.0862311313179329,0.0335147775551081,0.0146677982286696,0.0707903246369904,0.120353544224964
"sample_182",0.145761806480519,0.100756972163186,0.0667088974940867,0.0536561875148165,0.0240109560188624,0,0.00743655049051508,0.17260691216259,0.0194308371696356,0.121724308450327,0.0384243242705342,0.0424129591454565,0.0158471738488567,0.0200070698783147,0.0440234111745972,0.0543642679962721,0.031557479279654,0.0205281040922204,0.00692622101326498,0.0138155613562904
"sample_183",0.0953067478947694,0.0915198022287663,0.0497410225585666,0.0837966523949425,0.030622996586737,0,0.0384916892426664,0.166884414186816,0.0279730957907233,0.115479774782,0.0379287175479839,0.0442333325387776,0.0197797956297964,0.0168842590457674,0.0443271531496841,0.0549936567266241,0.0440149315504483,0.0189001285032332,0.00650151392267288,0.0126203157190251
"sample_184",0.00262136993537017,0.0327363066782746,0.0478160307112799,0.0609884045538292,0.0167476625824234,0.12224217290129,0.0603900699932035,0.038243443833284,0.0364213369598055,0.00987980933496148,0.0229288736740035,0.0370372877133178,0.0293677961730683,0.0221223413838763,0.0481885827172333,0.0599123383577378,0.0124560369356862,0.009415179222479,0.102634184974288,0.227850771364588
"sample_185",0.0246959895659606,0.0691855848165285,0.0103575546839798,0.0747209844342421,0.0454501428543601,0.0441639326621798,0.0956936300203504,0.10219496720951,0.107374104507249,0.00576130350354939,0.0274542951426559,0.0506235190233229,0.0247228303853281,0,0.090452131604036,0.06785274692387,0.0508866219178963,0.0138685635623077,0.0416593225164024,0.0528817746662708
"sample_186",0.0179577221915182,0.131943863095325,0.111655600810415,0.0619896907982495,0.0583227548584943,0.0599258134076442,0.0233484939768958,0.0106236435115383,0.0258162110412006,0.158969277405792,0.0365455468653325,0.0532118338745476,0.0187659292764864,0.0105742041669256,0.0657788531404063,0.0638291287938695,0.0516273319363511,0.0158491742522113,0.0107149763477797,0.0125499502490177
"sample_187",0.0179671501843957,0.0527943170188075,0.0982360391513058,0.0663650290851922,0.027393988343398,0.147188865622235,0.0317536844377166,0.00600047099981397,0.0733958343999601,0.0489513013709941,0.0250553487900742,0.0326825336628983,0.0347152577864196,0.0294785122431196,0.0809313668539626,0.0613316840856198,0.0961483488571884,0.0130276343609026,0.0363099989013752,0.0202726338446208
"sample_188",0.0522673682430279,0,0.0203326389571747,0.0954530597140611,0.00498067034298961,0.274193672463046,0.0113277008641481,0.0683950709898243,0.0590916129192701,0.117110700649316,0.0311582704418763,0.0389737826173306,0.0269310264741905,0.00746928051467315,0.0389021045793304,0.0506196637145963,0.0939273390004965,0,0,0.00886603751464814
"sample_189",0.0265995713244033,0.334826955554954,0.0243298844539703,0.0733491073123063,0.00020965808857054,0,0,0.144680134058599,0.0277615732252837,0.0656836050427202,0.0515276434625748,0.051540053907941,0.00737397868471799,0.00796731777090507,0.0597064073945759,0.0517729951633284,0.0327866630399094,0.025222591751627,0.0036882774466392,0.0109735823169742
