"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_58",-0.038131273,0.053718652,0.255892316,0.21016928,0.135389729,0.116837545,0.21413405,0.134367562,0.064037775,-0.010853633,0.136533019,0.193952918,0.109521758,0.117464134,0.191779187,0.241648065,0.058526436,0.302940136,0.125440813,0.268507868,0.045142308,0.120934901,0.1283913,0.314973656,0.393890812,0.599433346,0.467147971,0.034816936,0.078132244,0.247757126,0.068193431,0.087219044,-0.176034249,-0.074137937,0.07706018,-0.115751323,0.171224423,-0.208376275,0.086784874,0.126927707,0.117366444,0.066897033,0.059700397,0.186702966,0.532426352,0.21423451,0.180307212,0.141055521,0.061927825,0.072771715
"sample_59",0.149703761,-0.402854525,0.426531722,-0.060316752,-0.192431005,-0.044814937,0.065687939,-0.005515818,0.058379106,-0.177781483,-0.181567749,0.1800124,0.245056292,-0.197239226,0.226018242,0.075748427,0.28977327,0.225035435,0.159078464,-0.152345915,0.14628307,-0.10309106,-0.191980026,-0.393887229,-0.380920097,-0.139060264,-0.179588899,-0.285256655,-0.195053412,0.358245431,0.25431331,0.413430039,-0.120437087,-0.2102078,0.19376484,0.354688711,0.158547007,-0.318804264,0.387055779,0.108143298,0.554479932,0.010721225,-0.074342858,0.153553754,-0.315477605,0.223468186,0.355167927,-0.120134092,0.104986694,0.015626528
"sample_60",-0.318946476,0.127378699,-0.3182736,0.129014416,0.108774294,0.322344896,-0.191384437,-0.002221196,-0.297242797,0.06533585,-0.107932392,-0.366615053,-0.260012119,0.333798566,-0.090730009,-0.079276102,-0.353717255,-0.166570217,-0.243780563,0.077481115,-0.280408317,0.005252,-0.017911312,0.055757637,0.314387047,-0.413713995,-0.147966495,0.340674773,0.176933931,-0.147677152,-0.297136081,-0.521010721,-0.335964534,0.329604265,-0.29139981,-0.535974569,-0.2801954,0.10332376,-0.352846874,-0.233067101,-0.457906023,-0.414082202,0.250825021,-0.391618451,0.317888174,-0.433434127,-0.117154438,-0.09276291,-0.175162864,-0.061579587
"sample_61",0.325953499,-0.080587611,0.456258469,-0.052080116,-0.039870861,0.027061244,0.390305314,0.082474634,0.409674167,-0.048983433,0.112927781,0.268528966,0.158059734,-0.213806027,0.318991729,0.373198311,0.334682645,0.234015288,0.330160183,-0.245671182,0.282396971,0.256193874,0.082600867,0.217905936,0.184029848,0.047264711,0.16946285,-0.259612772,0.101258824,0.269980249,0.483201448,0.50725703,0.225758823,-0.235150301,0.091255123,0.49653882,0.413537872,-0.434385348,0.315008798,0.311924863,0.555463213,0.36323117,-0.272740826,0.263559908,0.492021557,0.406445285,0.172856114,0.303590666,-0.030424029,0.215145265
"sample_62",0.025825658,0.233933694,0.356312676,-0.123567122,0.054559698,0.185258586,0.212403502,-0.206689042,0.250964143,-0.117524465,0.168258237,0.062427807,-0.02333165,-0.004175677,0.160300513,0.214832502,0.145331865,0.013526646,0.212584359,0.099352892,-0.023086882,0.315971747,0.186090507,0.316616182,0.173009514,0.23550129,0.220289697,0.108563677,0.047679394,0.108888315,0.225760965,0.312600294,-0.055894389,0.041135097,-0.040252625,0.252896166,0.182865569,0.102810246,0.082027893,0.218172352,0.375208178,0.418287993,0.008526159,0.280095312,0.410146099,0.244284846,0.148432484,0.248603953,0.120649513,0.122878128
"sample_63",0.317746765,-0.257657657,0.506646287,-0.098405604,-0.176326611,-0.083512445,0.322034206,0.155815118,0.359928697,-0.111594914,-0.02560747,0.272815931,0.314437582,-0.228949788,0.223674951,0.23233254,0.340945319,0.316971789,0.347879499,-0.076945443,0.277755194,0.224606893,-0.039959769,-0.124873626,-0.183478399,-0.084605456,-0.110729047,-0.231060957,-0.057130158,0.263587996,0.42819204,0.57149078,0.211545405,-0.307155533,-0.062567181,0.561471925,0.283027236,-0.32551806,0.322140854,0.348180141,0.655382824,0.253531834,-0.100587315,0.420333679,0.204992362,0.394512682,0.232553748,0.129452885,-0.217550165,0.19692763
"sample_64",0.325140276,-0.298936424,0.510662623,0.028639716,-0.153885945,-0.129231442,0.307743822,0.035163115,0.307983742,-0.069919872,-0.066833649,0.355011998,0.325692843,-0.122449992,0.342296167,0.287885934,0.347739543,0.255626701,0.385246711,-0.26753477,0.238510452,0.135131638,-0.097809039,-0.185833286,-0.216448988,0.331874963,0.106549779,-0.252413786,-0.181614662,0.158996487,0.455874208,0.58925903,0.251194708,-0.235536942,0.127534079,0.598754107,0.361891595,-0.377150345,0.392704938,0.28647765,0.62972097,0.404621068,-0.143299876,0.402146651,-0.014703127,0.40664181,0.354319885,0.116248283,0.153622468,0.158938629
"sample_65",0.141723207,0.0170622,0.482337761,-0.206715749,-0.167191308,-0.120396148,0.020069438,0.024486889,0.246352269,-0.200814025,-0.109816664,0.325460495,0.406667917,-0.240735528,0.180088914,0.122967113,0.290258759,0.433909799,0.160074325,-0.10401225,0.18220735,-0.08910382,-0.075665283,-0.177084924,-0.303918317,0.331373229,0.207338931,-0.31449185,-0.221383028,0.367769664,0.380944674,0.560177612,0.130769308,-0.336012672,0.199354791,0.492449378,0.039015036,-0.339912759,0.324575309,0.141376284,0.568900368,0.319776487,0.019694843,0.308946548,-0.301883819,0.365154779,0.300840362,-0.067343712,0.145307712,0.011624798
"sample_66",0.292634895,0.212520222,0.489593002,0.030027645,-0.064223104,-0.015456031,0.459978584,-0.005519069,0.413192937,0.051275236,0.192041874,0.397661792,0.279851024,-0.173925904,0.300668936,0.387702794,0.325952987,0.334165976,0.324437488,-0.134385485,0.26952032,0.19524086,0.166658934,0.229042252,0.177415223,0.415776957,0.458046208,-0.289340554,0.100403504,0.256605652,0.52015825,0.594187619,0.304680115,-0.245466421,0.237689804,0.545841588,0.32207196,-0.308897903,0.258745426,0.417657323,0.585210957,0.518379696,-0.142947696,0.425201049,0.417120635,0.408774716,0.191248311,0.263106319,0.027138284,0.213078318
"sample_67",0.158715169,0.202528567,0.498193238,-0.2498118,-0.139747751,0.000664795,0.242943083,0.048354858,0.344516267,0.06263395,0.306208335,0.191760639,0.283220589,-0.233474111,0.217247905,0.304462731,0.193406761,0.357096812,0.219749452,-0.349509787,0.156835535,0.129841178,0.059677174,0.240981815,0.243444517,0.579200215,0.524883629,-0.197795589,0.041610534,0.305930094,0.435791408,0.475158111,0.207142496,-0.297450275,-0.250911566,0.434782521,0.274492535,-0.306277587,0.226200209,0.256099347,0.618304588,0.139567705,-0.02268844,0.278848188,0.43180308,0.445090126,0.114935799,0.108190989,-0.140075223,-0.029554238
"sample_68",0.080206312,0.589403365,0.306950099,0.067455092,0.170973107,0.258094316,0.49923329,-0.009712924,0.285891124,-0.005262732,0.461727986,-0.034008955,0.132810698,-0.010071149,0.138837799,0.190714496,0.094724761,0.244598537,0.161146457,0.011386557,0.159341297,0.407064076,0.393906606,0.610012407,0.602739504,0.721660818,0.717362796,-0.159506355,0.321881197,0.101100183,0.470391493,0.369694601,-0.306681505,-0.089893393,0.195606372,0.139620101,0.333579111,0.052038528,0.087197256,0.434286319,0.361112226,0.341422108,-0.203977756,0.404899741,0.705095938,0.30768161,0.112702318,0.275244888,0.055825483,-0.02984385
"sample_69",0.371373195,0.111685145,0.457847144,0.052934463,0.021328601,0.011613522,0.457640928,-0.042167516,0.308648505,0.084200126,0.088293835,0.407440029,0.499805194,-0.077865927,0.381322023,0.449605876,0.421256965,0.518953032,0.378625968,-0.111444066,0.240507986,0.26137284,0.108380912,0.055221368,-0.020788084,0.585910202,0.498153582,-0.14696834,0.043993834,0.352802629,0.515653475,0.672472491,0.41978661,-0.140272535,0.147821979,0.594387323,0.410501553,-0.372188948,0.332235799,0.280547481,0.575737029,0.435021742,-0.111986805,0.294395818,0.27434199,0.478915632,0.187294078,0.321250083,0.118923219,0.30821177
"sample_70",0.029956766,-0.269015916,0.408252183,0.105662502,-0.011634023,0.181137209,0.171782604,0.132532796,0.018325199,-0.051062973,-0.146952911,0.058818966,0.23647197,-0.073185008,0.310665947,0.257769266,0.061495118,0.323515733,0.177869265,0.109146524,0.043557824,0.093732979,-0.02248229,-0.311094864,-0.21169506,-0.294927024,-0.207385568,0.102901858,-0.035886244,0.193283245,0.178513013,0.411375652,-0.064265505,-0.048836385,-0.228897996,0.235359578,0.052126123,0.220634189,0.076895291,0.0411426,0.334967057,0.097555564,0.016030548,0.0603133,0.109655959,0.336297402,0.199054297,0.007505669,0.017661913,0.065245008
"sample_71",0.323217259,-0.063697269,0.496607271,-0.263012865,-0.056677218,-0.23678782,0.380707264,0.016380905,0.363678769,-0.077839228,0.03875953,0.29403529,0.206037412,-0.189635805,0.286345957,0.281695937,0.35113386,0.297622246,0.286415043,-0.10992723,0.287854808,0.105678936,0.08919168,-0.02746439,-0.085872956,0.458193413,0.402876551,-0.297422755,-0.135726474,0.213830796,0.463095472,0.576784821,0.407189612,-0.178669431,0.018242199,0.543108063,0.331442742,-0.316981086,0.351718037,0.298889526,0.555912684,0.332308806,-0.135251481,0.260440135,0.121504396,0.485580348,0.238448355,0.235603207,0.043191047,0.103795666
"sample_72",0.051384014,-0.443847917,0.263083924,0.034463851,-0.050168083,0.052386713,-0.088599193,0.053466183,0.067823018,-0.237103211,-0.304328959,0.280402295,0.024511668,-0.086341174,0.019893382,-0.000289908,0.222515384,-0.075250965,0.108191433,0.153155832,0.126410758,-0.119701589,-0.267574721,-0.418086558,-0.396214353,-0.45943229,-0.430648706,-0.18352569,-0.22204385,0.099226181,0.058568187,0.409174224,-0.0156962,-0.139469568,0.215584524,0.296954908,-0.005785221,-0.211928404,0.265444098,-0.04265563,0.346559265,0.143902945,-0.089143919,0.069418425,-0.38872202,0.221587146,0.197226951,-0.200356738,-0.145334178,0.046292351
"sample_73",0.282768428,-0.101162275,0.493887023,0.066882893,-0.020135709,-0.082818017,0.440209561,-0.041643149,0.310688664,0.032928513,0.120886149,0.271203425,0.368920637,-0.107391228,0.288141948,0.315149556,0.316975651,0.430452939,0.412699816,-0.107478632,0.209151442,0.372281052,0.099589025,0.1496603,0.101841717,0.102769032,0.078256476,-0.084246607,0.063062103,0.298514736,0.473167823,0.571774905,0.395409521,-0.171080163,0.299098,0.535600309,0.411694773,-0.340517092,0.265953373,0.343045579,0.517583019,0.435001352,-0.30084959,0.466176078,0.49058273,0.456884225,0.124215875,0.283998367,0.144874495,0.206435305
"sample_74",0.186935647,0.096000433,0.514494503,-0.080666348,-0.148935444,-0.16771335,0.182923504,-0.010947716,0.164142428,-0.111587036,0.047734313,0.247999492,0.357156908,-0.291520329,0.12598183,0.140506551,0.336299962,0.410135011,0.162832218,-0.26281006,0.136794565,0.016782168,0.00047857,0.069307488,-0.0853324,0.477703205,0.404992562,-0.258799131,-0.071568714,0.362974142,0.407448494,0.537771459,0.172523846,-0.319658298,-0.006725818,0.453469867,0.122019757,-0.290411836,0.240606762,0.300642762,0.623686376,0.265008381,-0.047347122,0.364489007,0.020581232,0.301481879,0.282025468,0.0577737,-0.001827883,0.058418712
"sample_75",0.207790311,0.30905121,0.550340006,0.030043019,-0.109615615,-0.213740035,0.248114263,-0.063519003,0.118808111,-0.046988038,0.227816986,0.337973281,0.485895032,-0.279341301,0.158369864,0.173325176,0.322767333,0.51062758,0.283031613,-0.392103282,0.175124653,0.013365328,0.106479588,0.161025893,0.040016104,0.508063367,0.48027193,-0.330071542,0.073238292,0.439014699,0.470904678,0.653932046,0.365284336,-0.355989126,0.010326846,0.551254366,0.203975378,-0.305304258,0.356052429,0.398416809,0.633871821,0.40148757,-0.126337804,0.273826743,0.066287385,0.44972165,0.193426991,0.163429662,0.039153746,0.146014301
"sample_76",-0.281145824,0.144889189,-0.271043096,0.117177523,0.127757832,0.224770938,-0.174171336,0.031001307,-0.1713306,0.018067522,0.060474785,-0.315867883,-0.094340755,0.225278796,-0.138726609,-0.073222602,-0.290031748,-0.01767834,-0.201243255,0.372577778,-0.146495002,0.07799334,-0.019034684,0.126433826,0.271384297,-0.320471926,-0.135140042,0.369496652,0.264324185,-0.090131684,-0.246237698,-0.477756712,-0.127162433,0.18475198,-0.233534016,-0.46898682,-0.235160905,0.196533351,-0.221875855,-0.120649004,-0.377573677,-0.376634487,0.285630571,-0.285353444,0.36714773,-0.341745551,-0.07941134,-0.014546896,0.090419091,-0.111835211
"sample_77",0.187085531,-0.305626746,0.309314631,-0.172746392,-0.2194643,-0.124764254,0.130841864,0.147454396,0.227032804,0.019679961,-0.137823941,0.302095203,-0.096218041,-0.158070578,0.047950094,0.124624431,0.333536398,-0.037519592,0.180670952,-0.060109815,0.238918562,-0.018713179,-0.122892564,-0.219529369,-0.366945928,-0.077387612,-0.139372122,-0.17915859,-0.245832464,0.083535972,0.203527456,0.43125169,-0.117741819,-0.037331525,-0.073599069,0.521877993,0.197227155,-0.183762869,0.371752723,0.189546063,0.445713402,0.503392122,0.010008397,0.086199328,-0.207373866,0.222561314,0.058276339,0.113035233,-0.140393108,0.070138191
"sample_78",0.262963488,0.513480468,0.194789977,-0.020613927,-0.158393189,-0.305003002,0.378668822,-0.070594417,0.250235131,-0.030535216,0.359661668,0.320149492,0.17727771,-0.126328075,-0.28337454,-0.237850831,0.316592945,0.135126481,-0.077728159,-0.254685732,0.203517902,0.097100481,0.299664287,0.511270579,0.30205627,0.514788495,0.508293278,-0.427836568,0.168917726,0.16914895,0.441652745,0.505424809,0.072413875,-0.296008554,0.061251692,0.416175599,0.239803665,-0.006419153,0.116535417,0.380215953,0.498374949,0.358111688,-0.221975638,0.519011662,0.344754684,0.471452997,0.069358769,0.253230435,-0.114538172,0.004174738
"sample_79",0.129340571,-0.016371563,0.407844686,0.138332919,-0.079477657,-0.052919011,0.155823803,-0.124907531,-0.075157697,0.002472871,0.129153895,0.280672816,0.088039824,-0.067602623,0.160929127,0.189384665,0.112676422,0.196149332,0.124519168,-0.108268339,0.133000192,0.190523362,0.013998405,0.019321076,0.078674343,0.570600263,0.417702553,-0.1540083,0.136421861,0.049069516,0.292499049,0.500528581,0.022420194,-0.162259497,-0.027160971,0.357693754,0.275388353,-0.024807529,0.237904594,0.145602515,0.469287151,0.327414391,-0.054615618,0.249888904,0.216569772,0.399511931,0.153192882,0.181748535,-0.319164167,0.185317179
"sample_80",-0.175390513,-0.289741368,-0.152255272,-0.212668169,0.146198277,-0.081575763,-0.07006106,0.031792264,-0.185143237,-0.018924509,-0.164617555,-0.259660324,-0.093337633,0.091796602,0.165038477,0.120624709,-0.07319876,-0.104431072,0.032197713,0.348458605,0.003426366,-0.036355651,-0.081648522,-0.262611842,-0.256127046,-0.358056453,-0.306301493,0.077885324,-0.050757526,-0.012328527,-0.140890321,-0.131357882,-0.02374851,0.213908915,0.032300712,-0.223001106,-0.052013641,-0.010029141,0.02004198,-0.20109658,-0.212077127,-0.179315411,-0.080607965,-0.191729934,-0.242024136,-0.300394465,0.063582265,-0.145286368,0.161135181,0.141716988
"sample_81",0.22140084,0.274796665,0.484747201,0.253803517,-0.02577676,-0.014287578,0.426411558,-0.134210073,0.312760893,0.070175368,0.273085769,0.300576756,0.146186241,-0.16793246,0.247576049,0.297889642,0.186838453,0.224969567,0.249615681,0.004376505,0.133658654,0.245144528,0.13431485,0.396709891,0.276565903,0.683893675,0.566540077,-0.155835046,0.214006756,0.31170649,0.461605542,0.428585646,-0.043841335,-0.157467446,0.038035419,0.419040146,0.287253409,-0.242152542,0.015363025,0.345665765,0.512477668,0.468437736,-0.1258903,0.406516473,0.493394755,0.367903958,0.164729729,0.281652434,-0.057154999,0.080216872
"sample_82",-0.315383958,-0.098085253,-0.413886638,-0.139419159,0.082227934,0.214911776,-0.340746585,-0.004216682,-0.288142793,0.015994027,-0.296615386,-0.371799932,-0.295832155,0.211350661,-0.104275065,-0.030035876,-0.429721312,-0.332258388,-0.228192584,0.186547766,-0.216212338,-0.083202281,-0.127652964,-0.450796193,-0.085285086,-0.570996803,-0.439947656,0.396843327,0.072793147,-0.331925795,-0.466652103,-0.573348043,-0.296351674,0.357233272,-0.335804835,-0.538941793,-0.298502191,0.263275071,-0.38031996,-0.303899081,-0.590086721,-0.363535472,0.219062451,-0.408210936,-0.213896144,-0.465412666,-0.178430922,-0.211994815,0.087985532,-0.195022774
"sample_83",0.244611818,0.359776009,0.549201816,-0.031191152,-0.164724132,-0.199886292,0.435227102,-0.069538586,0.318572896,-0.154720119,0.246412935,0.38090446,0.48345931,-0.223965467,0.150187164,0.237930573,0.41901182,0.49161462,0.272400277,-0.323923588,0.207630827,0.151088984,0.307861533,0.35981712,0.303101437,0.5589476,0.551351715,-0.339194768,0.241434886,0.321778033,0.541362787,0.673047495,0.325249978,-0.364900355,-0.077706791,0.611949344,0.272673189,-0.30009302,0.330162119,0.424846785,0.650237022,0.50662547,-0.076741792,0.441196369,0.463422826,0.440959417,0.195022225,0.210577701,0.012908474,0.088505729
"sample_84",0.175998022,0.266443253,0.278348039,-0.127671167,-0.028675281,-0.068080102,0.280809233,-0.150576995,0.0804803,-0.016904739,0.24753229,0.264334989,0.021447138,-0.156163894,0.159682718,0.152756967,0.174505507,0.079845713,0.171239052,-0.041197501,0.26242911,0.122088344,0.105858022,0.317906733,0.122525405,0.759481645,0.602479574,-0.262146958,-0.092071365,0.16308472,0.360707391,0.465823487,0.061280152,-0.223871113,-0.045192677,0.452230046,0.259250446,-0.244834158,0.166600601,0.317425469,0.44880789,0.34220824,-0.223092716,0.276089973,0.072576214,0.358169534,0.139602621,0.120404849,-0.153554657,0.000712522
"sample_85",0.206873448,0.357751136,0.26537262,-0.120757943,-0.005446421,-0.189187772,0.354554918,-0.290010597,0.145141129,-0.114595486,0.130805268,0.505940787,0.573353555,-0.301358644,0.171359598,0.194367887,0.20099306,0.580859579,0.198780055,-0.24620842,0.165491451,0.114579524,0.22705339,0.313938075,0.041439956,0.666248397,0.571039694,-0.267191773,-0.01025416,0.411764393,0.395716801,0.666568119,0.543898772,-0.260126359,0.141211354,0.566523931,0.360000287,-0.276719399,0.173358515,0.437428723,0.390320635,0.494186112,-0.123759132,0.309156393,0.343614614,0.425163665,-0.013605386,0.231338511,0.298417029,0.017936182
"sample_86",0.086111668,0.23242316,0.360229255,0.482199372,0.177381282,0.03216779,0.334099936,-0.101213721,0.116699686,0.180836871,0.383189211,-0.028794246,0.147572012,0.3158417,0.030547188,0.151584334,0.054535692,0.266975428,0.138217571,0.289577613,0.112731882,0.425541506,0.307694964,0.334379784,0.48532536,-0.229381575,-0.011437295,0.116340221,0.334068012,0.238139727,0.311341705,0.138698013,-0.140302679,0.087780107,-0.096245399,0.000882678,0.18666687,0.029139858,-0.168769831,0.267769051,0.300544719,0.280505112,-0.089433118,0.440030122,0.629610283,0.16056661,0.171142329,0.29482063,0.010756711,0.033608286
"sample_87",0.12659249,-0.203237473,0.414130835,0.006157118,0.014967733,-0.069240257,0.141366417,-0.036825652,0.170808224,0.082913344,0.070425731,0.223831733,-0.049896183,-0.010648469,0.090391507,0.226986086,0.354910027,0.025160423,0.270241939,-0.266639362,0.151136915,0.11937383,-0.001220969,-0.123163531,-0.101036657,-0.265578718,-0.207940983,-0.13864811,-0.125091845,-0.143222641,0.357582602,0.497977796,-0.1017946,-0.187316711,-0.067579236,0.492051216,0.090802276,-0.041322113,0.148706988,0.21573233,0.557655869,0.196113026,-0.042288128,0.004820624,-0.147140166,0.349889162,0.086453318,0.088871547,-0.04005592,0.271102061
"sample_88",0.321442957,0.099642037,0.549279722,0.479987094,0.108011166,-0.121761472,0.482066162,0.025876156,0.226338627,0.290385142,0.218633178,0.299531746,0.348384221,0.173000412,0.33305171,0.348381796,0.365565227,0.402864428,0.390729472,-0.154387264,0.295568184,0.296057444,0.230523817,0.292039235,0.141989629,0.407029736,0.363940517,-0.18105565,0.239410166,0.415509006,0.445112695,0.544423677,0.266098515,-0.023104391,0.226141066,0.511046497,0.408347384,-0.208999225,0.282080251,0.417775356,0.617275902,0.409793863,-0.301337651,0.567168409,0.407497714,0.461119617,0.318294108,0.291208707,0.046048498,0.254092492
"sample_89",0.043224648,-0.111458995,0.354273502,-0.102165508,-0.015396241,-0.07460348,0.3290077,0.079861712,0.259976403,0.126543385,0.111264378,0.227974173,-0.057289334,-0.165337751,0.169280053,0.185679317,0.170569238,-0.001181959,0.232421705,-0.279530548,0.190294748,0.191418529,0.024448582,0.142841673,0.005878981,0.419015931,0.258234306,-0.167927059,-0.114715736,0.211167162,0.170230342,0.326463056,0.111739004,-0.026208787,0.15302461,0.436408148,0.271181947,-0.337694961,0.161492131,0.227783617,0.314800598,0.299324786,-0.3098013,0.238332991,0.260006939,0.322424857,0.162625968,0.130042206,0.029056025,0.13723732
"sample_90",0.340443296,-0.402854353,0.484185856,-0.066648792,-0.066177555,-0.049625257,0.33876685,-0.051371557,0.283513626,-0.093251091,-0.157163964,0.461381031,0.29138111,-0.251140847,0.313515572,0.292991589,0.410898292,0.296166738,0.384854726,-0.130002654,0.284463401,0.296623815,-0.11881668,-0.270134936,-0.40936374,0.020748812,-0.077006455,-0.24609266,-0.185856514,0.291501129,0.461716755,0.601441913,0.349882751,-0.219073755,-0.006816934,0.661796371,0.436716326,-0.286467893,0.339030043,0.320530042,0.520200499,0.494043062,-0.093886656,0.306898889,-0.005687606,0.441197661,0.244194799,0.236439514,0.287303981,0.125541016
"sample_91",0.004481752,0.11597612,0.319222979,0.013647363,0.163620019,0.134765824,0.219214811,-0.054920707,0.109344108,-0.050273481,0.119863414,-0.038395641,0.015685323,-0.019013108,0.206497104,0.212396511,0.101414457,0.103330823,0.053245247,0.249644859,0.121727414,0.193613943,0.06151641,0.308539968,0.252998465,0.508101183,0.433672498,0.044398848,0.163786333,0.245210888,0.21180581,0.094384528,-0.096117455,-0.000470981,0.02303431,-0.067568913,0.209510932,-0.341137287,-0.253935883,0.261942813,0.144481948,0.322959509,-0.014989075,0.189351528,0.482435893,0.170052145,0.173757788,0.154609225,-0.052794116,-0.074117878
"sample_92",0.364412262,-0.021728319,0.528175445,0.141543557,-0.098941871,-0.097417954,0.381744428,0.122835243,0.242128878,0.013886891,0.018008418,0.398800541,0.423455891,-0.144561716,0.307678553,0.305330714,0.395190366,0.41736854,0.3359416,-0.014264444,0.27524535,0.177295572,0.053347974,0.000251947,-0.152729757,0.258970254,0.202957701,-0.227013838,0.001167195,0.28868154,0.465397407,0.615503092,0.311967522,-0.259940993,0.259575326,0.614869454,0.28348517,-0.360755864,0.345836907,0.348431442,0.645050868,0.407576932,-0.177601672,0.350848255,0.100326564,0.426050447,0.312332101,0.235936128,0.223231293,0.166136698
"sample_93",0.314254408,-0.253912407,0.533699099,-0.147439814,-0.127699922,-0.098204108,0.279738877,0.0252234,0.361446243,-0.086460463,-0.114258814,0.429309613,0.371623978,-0.167968918,0.240021283,0.249520614,0.424997408,0.29640976,0.259299372,-0.105302769,0.204453657,0.0260234,-0.103428048,-0.235266864,-0.341185001,0.155790246,0.027995309,-0.220885087,-0.226589033,0.22246457,0.454361926,0.5980725,0.288592059,-0.258952464,0.27670017,0.594358239,0.295298113,-0.262045182,0.378885287,0.203893991,0.60981567,0.405386293,-0.123969169,0.369980425,-0.207116459,0.394516434,0.21564424,0.182982442,0.20081119,0.174378561
"sample_94",-0.069251813,0.38275752,0.133461291,-0.194799905,-0.007674024,0.002943933,0.268926173,-0.003248952,0.077473175,0.030326704,0.245333247,0.231779207,-0.203087863,-0.127205681,0.168746727,0.062960805,0.020046622,0.001547568,0.162775595,-0.058894428,0.09624313,0.330136629,0.198788757,0.507677164,0.393836867,0.512171034,0.487269917,-0.126365105,0.128380906,0.303306585,0.217989189,0.098063845,-0.021903621,-0.068094551,-0.140597941,-0.057673553,0.219894862,-0.321638017,0.106145451,0.350872707,0.127313559,0.34303782,-0.207761471,0.309102108,0.479716064,0.04044446,0.050683508,0.17082018,-0.062123835,-0.016888918
"sample_95",-0.064518417,0.036596378,0.231690771,-0.160358033,0.02096167,-0.096196993,0.192809845,0.018594966,0.075030426,-0.120552223,0.051660021,0.237831605,-0.048810459,-0.268260149,0.194771152,0.140025091,0.123238775,0.106004689,0.164372839,-0.143645729,0.140226382,0.104691157,-0.004218959,0.16704018,0.027521213,0.377087782,0.266760959,-0.128201814,-0.132729517,0.187049985,0.159438174,0.236075791,0.074034495,-0.188796193,0.133948854,0.250221148,0.208321541,-0.370468508,-0.028521963,0.248043049,0.338429311,0.346894843,-0.13628964,0.298850612,0.352639444,0.098922049,0.1677802,0.209945701,0.04191573,0.04711711
"sample_96",0.288497622,-0.039084282,0.502176031,-0.009211612,-0.144059862,-0.143379099,0.321474012,-0.029830764,0.275715376,0.074148738,0.005119095,0.323365411,0.300289239,-0.179487435,0.258811344,0.340606152,0.360393283,0.349251347,0.377899659,-0.084527279,0.266644272,0.149563756,-0.039913911,-0.043274473,-0.264345601,0.22943957,0.124708699,-0.194610489,-0.105530811,0.355484359,0.384604082,0.553570918,0.340316109,-0.21290428,0.024039843,0.537669934,0.294327307,-0.285438282,0.241364837,0.292426588,0.58207391,0.460418722,-0.191552603,0.181413619,-0.020279215,0.436714753,0.220868609,0.200480169,0.099451114,0.216501945
"sample_97",0.128641753,0.313328138,0.356628986,-0.052649191,-0.051361548,-0.076154078,0.299070322,-0.026738656,0.21304752,-0.006704717,0.133483028,0.255471555,0.189498413,-0.237395487,0.209831631,0.185981697,0.273485976,0.272703267,0.191651726,0.076994792,0.131833941,0.10364193,0.15526442,0.361734385,0.203394779,0.59077067,0.540672292,-0.194701496,0.082759353,0.242762555,0.427196697,0.459174605,0.218460454,-0.113608424,0.039343965,0.379776928,0.099336912,-0.25323861,0.206562082,0.285337811,0.433982278,0.552584992,-0.186202421,0.265679838,0.397052837,0.376134098,0.068410145,0.23862523,-0.065421679,0.176986416
