"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"sample_127",-0.353620859,-0.060369703,-0.520919385,-0.023413988,0.021076018,0.156350436,-0.360402791,-0.01500047,-0.395036162,-0.085485513,-0.253788903,-0.434504509,-0.321549903,0.211682914,-0.26010076,-0.216529599,-0.433667974,-0.301363825,-0.29473653,0.224188066,-0.294921127,-0.175952648,-0.193210703,-0.222615792,-0.11529373,-0.555505566,-0.423460015,0.40407971,-0.032333145,-0.359298184,-0.487747818,-0.618924579,-0.328545756,0.22412571,-0.395445612,-0.579298433,-0.391959745,0.266152204,-0.366788018,-0.406992475,-0.604271106,-0.48676957,0.215929987,-0.391390314,-0.326164069,-0.498692668,-0.25416823,-0.264258486,0.031200389,-0.232498122
"sample_128",-0.001269776,0.181468606,-0.376865819,-0.141587667,0.098694688,0.016656939,-0.106925952,-0.170076385,-0.029013825,-0.050819946,0.03987294,0.053644416,-0.134381826,0.077083758,-0.160635441,-0.129062046,-0.161945143,-0.184142266,-0.226203274,0.113131862,-0.150331743,-0.036516907,-0.187980018,-0.048109124,-0.210838821,-0.249019688,-0.162423214,0.023950434,-0.09309101,-0.103175014,-0.233461641,-0.151998995,-0.131216749,0.263524765,0.088203168,-0.206671945,-0.044269951,0.148839888,-0.101543976,0.080837233,-0.480605077,0.062963591,-0.003092759,-0.084187219,-0.181810396,-0.221196839,-0.210066343,0.054867794,0.009474532,-0.003346522
"sample_129",0.254713605,0.298624698,-0.367905539,0.019242853,0.027091392,-0.135314519,0.021830688,-0.064761223,0.051319789,0.115621824,0.204503744,0.011641185,-0.018624566,0.080090293,-0.241372613,-0.264547553,-0.021492586,-0.09450813,-0.222947301,-0.008963641,-0.018661633,0.06089881,0.098207108,0.252596682,0.080740317,0.387477355,0.31116557,-0.123038423,0.085931352,0.01853352,-0.107932757,0.019002632,0.249599413,0.080862851,0.01299132,0.209151273,0.028852032,0.027840719,0.005138091,0.101710947,-0.137165754,-0.019483362,-0.163499199,0.061197139,0.070852717,-0.037880987,-0.261253539,0.058948971,-0.034024207,0.039481273
"sample_130",0.344099459,0.40774909,-0.034816907,0.082978111,0.045298269,-0.218717863,0.222692569,-0.105740962,0.149121002,0.119339902,0.313853092,0.182969414,0.097845132,-0.028217491,-0.330396328,-0.234979018,0.159211552,0.131559685,0.0207085,0.114356706,0.242613484,0.114774351,0.223927936,0.476044023,0.234418744,0.318914234,0.378467742,-0.31367967,0.069271185,0.121382456,0.227324735,0.371390566,0.217509125,-0.085610849,0.10057893,0.345545956,-0.000728356,0.089128318,-0.026622845,0.268835087,0.277141114,0.129649675,-0.108187951,0.253257833,0.132893951,0.33054338,-0.155619627,0.244546778,-0.073789238,0.049026023
"sample_131",0.353899659,0.40569168,0.153981483,0.145079514,0.063037035,-0.21251175,0.329497301,-0.090591145,0.359693032,0.079714979,0.306244985,0.349854887,0.323952399,-0.088663241,-0.111311512,-0.131540134,0.186250995,0.286017268,0.013576206,-0.228350776,0.184545489,0.049909284,0.33715764,0.452811868,0.293883358,0.580749434,0.526507934,-0.393210219,0.085213103,0.371075068,0.39638433,0.477875002,0.392565003,-0.07592284,0.043813003,0.396951874,0.290664096,-0.348124347,0.247184102,0.345251262,0.426245262,0.493975913,-0.269070052,0.38538316,0.336502209,0.435492967,0.06188381,0.276202784,0.087360239,0.071183117
"sample_132",-0.271624847,0.184556654,-0.4756838,0.34821059,0.188506876,0.092741554,-0.246620301,-0.064527159,-0.180719128,0.093344706,-0.051253478,-0.207374837,-0.216617025,0.211737656,-0.2266881,-0.284886715,-0.300826747,-0.276801603,-0.254226545,0.26877624,-0.217793294,-0.231838399,-0.045303308,-0.078654659,0.009195466,-0.268887411,-0.192915944,0.142981633,0.035976083,-0.132746855,-0.350252219,-0.509794619,-0.237021447,0.244069742,0.08810316,-0.465791497,-0.256277642,0.21513877,-0.288000565,-0.233721996,-0.414879904,-0.204340807,0.083689359,-0.335042022,-0.219439242,-0.360803762,-0.253387676,-0.085331075,0.200623278,-0.129255758
"sample_133",-0.339393255,-0.163054864,-0.487839797,-0.070269705,0.099693226,0.23654917,-0.297060043,-0.013779584,-0.381306916,-0.092125235,-0.241720441,-0.329890902,-0.229605455,0.173397083,-0.186650008,-0.177957595,-0.369287711,-0.299350937,-0.229630539,0.429463351,-0.241713687,-0.22477291,-0.181828805,-0.33538787,-0.180777882,-0.559397365,-0.473690664,0.234392431,-0.123310003,-0.249397152,-0.472069616,-0.557188029,-0.264582144,0.265337804,-0.294709246,-0.496237786,-0.356158045,0.342973297,-0.314094754,-0.359262141,-0.54424288,-0.397097032,0.204371782,-0.294800411,-0.379280196,-0.489269535,-0.174196922,-0.207874957,0.207402244,-0.190019325
"sample_134",-0.276621308,-0.233270058,-0.328505624,-0.007138638,0.033735769,-0.179756654,-0.262970903,-0.00824845,-0.286423271,-0.192335753,-0.236643744,-0.19918187,0.029422952,0.087631775,-0.223077178,-0.198371618,-0.275934806,-0.102712027,-0.197985551,-0.003806379,-0.187527045,-0.152442747,-0.195355383,-0.172584367,-0.048237249,-0.436518553,-0.365026156,0.029028245,-0.121850959,-0.111920623,-0.308449362,-0.406690875,-0.072721808,0.132523792,-0.220317425,-0.395183857,-0.241991669,0.148151064,-0.107118762,-0.324200577,-0.361859323,-0.519595513,0.145477824,-0.296071082,-0.435253108,-0.327378764,-0.00463343,-0.262205007,0.125136455,-0.126093387
"sample_135",-0.345971258,-0.26269543,-0.445382528,-0.066553784,-0.063837836,-0.105163158,-0.435755707,0.051435011,-0.368530487,-0.200922205,-0.331469913,-0.386660711,-0.102519243,0.014640611,-0.347802185,-0.350256599,-0.418339302,-0.229242277,-0.300142737,0.081059364,-0.24013496,-0.354068919,-0.265441816,-0.419863864,-0.290187311,-0.572178026,-0.506833547,0.285580597,-0.133802233,-0.353628664,-0.454523194,-0.549618095,-0.253354154,0.149548428,-0.462596745,-0.504412058,-0.456477193,0.222042847,-0.337850649,-0.420375304,-0.553748131,-0.545673873,0.263818287,-0.434334486,-0.560365265,-0.486470031,-0.224389934,-0.319157696,-0.243820148,-0.286895171
"sample_136",-0.279904367,-0.149602641,-0.478978708,-0.022513452,0.0524989,0.256882863,-0.377079245,0.04333528,-0.282866175,-0.004528698,-0.273917383,-0.286013802,-0.25994511,0.158262496,-0.219433731,-0.132981547,-0.376843634,-0.298945384,-0.303338016,0.255138311,-0.134274181,-0.224703234,-0.174023022,-0.33867208,-0.271918139,-0.621809277,-0.503015755,0.37856613,-0.075055086,-0.321598524,-0.467629451,-0.566171379,-0.202180223,0.321895045,-0.095149535,-0.510164713,-0.305496787,0.408921437,-0.307546595,-0.386400535,-0.583360502,-0.471042915,0.20973221,-0.394284765,-0.496867631,-0.46647491,-0.296860558,-0.243282939,0.067419622,-0.07009359
"sample_137",-0.394288415,-0.227788004,-0.414487982,0.137801434,-0.0706251,-0.202618842,-0.420635811,0.103802992,-0.447591827,-0.095089229,-0.333275519,-0.423786724,0.060044799,0.067677345,-0.356835509,-0.345552297,-0.316626789,-0.080367089,-0.343729338,0.062438433,-0.226031142,-0.345320896,-0.232472256,-0.365557253,-0.26041289,-0.599433165,-0.496322059,0.287520376,-0.000528395,-0.255378731,-0.427034913,-0.530356066,-0.387973712,0.018218943,-0.26711356,-0.469263742,-0.43611407,0.224464734,-0.311530993,-0.389082384,-0.444485762,-0.59753928,0.230626769,-0.41875462,-0.510895964,-0.456871998,-0.014491952,-0.417656653,-0.265033257,-0.308689379
"sample_138",-0.301907957,-0.040869055,-0.542775837,0.177215304,0.022747391,-0.007509395,-0.349487592,0.005866794,-0.414064116,0.082300252,-0.171278303,-0.313655454,-0.253194299,0.243428527,-0.182994437,-0.148385273,-0.344013439,-0.340109242,-0.295762324,0.375636512,-0.23732984,-0.11638031,-0.177240244,-0.223408268,-0.167341767,-0.639994716,-0.48807581,0.233201849,-0.022725559,-0.309147885,-0.443030426,-0.518604941,-0.253429464,0.272816337,-0.204784544,-0.482995167,-0.320661335,0.375922877,-0.295246603,-0.379011001,-0.523852766,-0.431852055,0.267283251,-0.44612349,-0.364897315,-0.384514743,-0.296704299,-0.334567318,-0.071771822,-0.132495228
"sample_139",-0.33676366,-0.27598123,-0.550559815,-0.054724796,0.060357237,0.101820634,-0.438138454,-0.018161507,-0.334640953,-0.043771786,-0.302907489,-0.324138539,-0.298683335,0.181145201,-0.260160694,-0.238559489,-0.400979377,-0.33584592,-0.298706395,0.338914007,-0.272196336,-0.257334756,-0.163102596,-0.385608715,-0.292741727,-0.591632159,-0.487828032,0.351199851,-0.139784863,-0.329918687,-0.493871341,-0.616187408,-0.234556046,0.246747387,-0.11431745,-0.522476693,-0.371600881,0.280515606,-0.343636631,-0.390132414,-0.583448292,-0.522575177,0.149746257,-0.361328991,-0.480381405,-0.432105695,-0.277866976,-0.315328453,0.013446009,-0.268264721
"sample_140",-0.338828612,-0.052551532,-0.531949467,0.184411681,-0.041602437,0.03565315,-0.39211056,-0.102263729,-0.335959043,-0.072308321,-0.173178978,-0.29127338,-0.183981524,0.173626209,-0.267454442,-0.28209681,-0.346791892,-0.250645459,-0.338281899,0.307204852,-0.270047216,-0.195913841,-0.201734394,-0.238937237,-0.172987722,-0.491998766,-0.387057847,0.222385041,-0.084280347,-0.211967938,-0.429622974,-0.516201977,-0.049978493,0.233434269,-0.128555682,-0.503036459,-0.366409846,0.380621937,-0.332868148,-0.354086286,-0.465821845,-0.495438472,0.249411133,-0.324793607,-0.414668085,-0.440032325,-0.124073329,-0.26130184,0.12587481,-0.141553682
"sample_141",0.426961869,0.449390196,-0.005467536,0.063378143,-0.117004996,-0.214355006,0.31220992,-0.099146966,0.12069686,0.058791844,0.359027196,0.364173694,0.201444272,-0.107965033,-0.304167785,-0.244342998,0.315316137,0.207246401,0.022500183,-0.191097126,0.326994047,0.169395936,0.268263614,0.43005406,0.304503017,0.463974753,0.436451872,-0.37077124,0.093835027,0.225789329,0.379406199,0.543519303,0.431299258,-0.160342984,0.151918404,0.507419669,0.20775127,-0.019835537,0.181382955,0.332959609,0.433696035,0.548071939,-0.306740388,0.339920664,0.41654001,0.467406945,-0.050075919,0.30179159,0.00570974,0.121436352
"sample_142",0.357633331,0.17687425,0.011921641,0.36103916,0.101288949,-0.312025824,0.33043618,-0.114988436,0.346390695,0.084001736,0.234850924,0.300419933,0.210206759,-0.015873601,-0.040837319,-0.05446879,0.21773796,0.167605316,0.043890505,-0.182608814,0.086653119,0.010623075,0.150860363,0.355361437,0.135324519,0.48621159,0.369438305,-0.372119381,0.013646693,0.402113439,0.331846805,0.342797228,0.338513728,-0.11223089,0.187078327,0.313178386,0.230509113,-0.368894847,0.293596689,0.325582284,0.348849177,0.495360178,-0.243810915,0.387838832,0.156937058,0.370828319,0.095750236,0.165406424,0.210381242,0.10231373
"sample_143",-0.365988025,-0.26315765,-0.505162835,0.043223392,0.039017374,0.156673558,-0.448484031,-0.038251393,-0.436631579,-0.026700694,-0.350192498,-0.405108083,-0.281135279,0.095350432,-0.186399661,-0.175757821,-0.360363477,-0.362626925,-0.266273456,0.110036622,-0.277457524,-0.25034415,-0.322158004,-0.39743089,-0.276098558,-0.645614417,-0.536214103,0.382564417,-0.169971437,-0.406938678,-0.524457333,-0.629523341,-0.251109335,0.262454827,-0.221079692,-0.581465254,-0.420319713,0.320553323,-0.336019636,-0.463489538,-0.596868469,-0.580893816,0.254334609,-0.488229691,-0.51675475,-0.514899868,-0.222009155,-0.280107131,-0.153264203,-0.155730159
"sample_144",-0.216690714,0.046253436,-0.451603981,-0.126900988,0.123169302,0.008044179,-0.277625507,0.013588475,-0.31157769,0.050800426,-0.1132586,-0.280351232,-0.295432099,0.171529693,-0.000672949,-0.156078898,-0.326735972,-0.275638217,-0.230765271,0.18147246,-0.189542594,-0.117314792,-0.068388944,-0.092801135,-0.189268991,-0.385269695,-0.227949642,0.212625385,-0.069694789,-0.27495198,-0.364298485,-0.460770754,-0.08316532,0.23246466,-0.007292712,-0.401737834,-0.110251862,0.211471595,-0.172411237,-0.232795501,-0.523068048,-0.186110613,-0.000114291,-0.196751353,-0.321216828,-0.320839437,-0.290442492,-0.046439212,0.301031721,-0.164306334
"sample_145",-0.401082595,-0.218083271,-0.454146742,-0.050050258,-0.086219367,0.053824987,-0.463838573,0.094241497,-0.415431859,-0.062783713,-0.281853245,-0.438472421,-0.177591918,0.090842455,-0.348166634,-0.31978907,-0.333829333,-0.300453426,-0.301783677,0.110209576,-0.322310185,-0.345370669,-0.271365733,-0.40737352,-0.25178653,-0.624716852,-0.541709479,0.2932302,-0.090632385,-0.360343284,-0.513728086,-0.612751735,-0.262815917,0.094140235,-0.29003013,-0.55370903,-0.478690863,0.321176241,-0.259455827,-0.437561296,-0.516454281,-0.653031861,0.333020624,-0.538924637,-0.541823656,-0.506908469,-0.115317562,-0.381132,-0.218842075,-0.182623321
"sample_146",0.232281716,0.304696055,-0.113013671,-0.031911085,-0.044904113,-0.250489468,0.072144593,-0.130628929,-0.000110765,-0.032545651,0.225893394,0.275875751,0.184933953,-0.144701036,-0.240362294,-0.214832838,0.132511782,0.191989498,-0.218275371,-0.050664856,0.450019546,0.013831845,0.18293073,0.42414047,0.198729515,0.446587797,0.389246676,-0.309563277,0.002842153,0.290319689,0.006476479,0.252742794,0.309297517,-0.048798222,0.234696418,0.165057107,0.121203513,-0.261467812,-0.012759857,0.242783612,0.111671651,0.25587596,-0.268591111,0.259740055,0.219888262,0.209874131,-0.155886988,0.14015189,-0.090448973,0.012887606
"sample_147",0.093231065,0.180022949,-0.282706783,0.017016619,0.207464957,0.077941188,0.1879208,-0.019239378,0.225384224,-0.058310444,0.22479518,-0.0240455,-0.206557768,0.119517742,0.003047678,-0.057196947,0.014774616,-0.132933851,-0.091331771,0.22445643,-0.091483078,0.153816613,0.078175467,0.317736877,0.190069924,0.467915575,0.40936349,0.041216756,0.262560812,-0.067487509,-0.029383119,-0.109721063,-0.158091178,0.156253164,0.215380731,0.069776166,0.088969769,0.162444188,-0.06456108,0.12482991,-0.321348145,0.194378272,-0.17005906,0.221828808,0.411579648,-0.06305751,-0.056700496,0.108673584,0.218186952,0.067515706
"sample_148",-0.388558819,0.011821122,-0.488877565,0.223362183,0.004182079,0.00149011,-0.374018436,0.088617542,-0.431063583,0.0035466,-0.0904042,-0.457089393,-0.273257723,0.302257354,-0.304216774,-0.295507155,-0.383630735,-0.299305364,-0.327514087,0.304200923,-0.292365961,-0.270201541,-0.241408168,-0.259536694,0.041681628,-0.559825787,-0.407799431,0.324933936,0.100487252,-0.325121461,-0.457995206,-0.620017731,-0.390307349,0.119015128,-0.380307895,-0.553845023,-0.463768266,0.360342476,-0.305692677,-0.373169721,-0.476881097,-0.547961349,0.296683039,-0.519381703,-0.347491904,-0.51893158,-0.017975903,-0.279452763,-0.269893215,-0.17503747
"sample_149",-0.298229613,-0.023180902,-0.425768864,-0.025635894,-0.027140393,-0.075104665,-0.333656975,0.171989567,-0.30990165,-6.59e-05,-0.090933169,-0.386835297,-0.069256708,0.157024479,-0.325998986,-0.323459195,-0.264244307,-0.152536467,-0.271514806,0.304835989,-0.180853706,-0.237088639,-0.281068669,-0.289959885,-0.06166325,-0.566788747,-0.407938694,0.317505676,0.144503639,-0.254335817,-0.411271167,-0.549108735,-0.402619165,-0.009090175,-0.442844303,-0.492442974,-0.464403783,0.334502811,-0.245335848,-0.364296882,-0.388273146,-0.542277735,0.383537952,-0.413058655,-0.332811017,-0.469720708,0.014474916,-0.341279057,-0.265061858,-0.135528688
"sample_150",-0.371862027,-0.018706922,-0.338909285,0.153067612,-0.0978561,0.027962875,-0.399551694,0.167372533,-0.383030546,0.043985856,-0.161814511,-0.422284579,-0.153462044,0.178957923,-0.253285688,-0.28978371,-0.283594212,-0.191627007,-0.301386186,0.164900617,-0.189627323,-0.305228172,-0.203661873,-0.284143798,-0.062397351,-0.411182606,-0.29404832,0.283515685,0.127200877,-0.304432804,-0.437056414,-0.558842177,-0.459497775,0.000114978,-0.336351371,-0.502414141,-0.436351695,0.285864269,-0.221401263,-0.389097734,-0.410772343,-0.570062192,0.328522339,-0.477254089,-0.371083207,-0.459870694,0.135664822,-0.385942825,-0.328522512,-0.098224999
"sample_151",-0.367092994,-0.284013879,-0.5296178,-0.022674559,0.055340724,0.104942614,-0.474224809,-0.067149498,-0.441329942,-0.059050371,-0.355357251,-0.350705617,-0.274225291,0.037798187,-0.20223574,-0.203188302,-0.3739403,-0.353821903,-0.257202403,0.168747183,-0.297986441,-0.256292203,-0.280674928,-0.437179157,-0.309314891,-0.641129443,-0.554776681,0.365903427,-0.16676219,-0.386296975,-0.545195133,-0.595648837,-0.218937572,0.231923962,-0.073100904,-0.572132263,-0.418753123,0.269503487,-0.333533339,-0.439612468,-0.598160415,-0.522070594,0.159476311,-0.426026529,-0.530118682,-0.501336649,-0.246138668,-0.265803736,0.099888158,-0.284978429
"sample_152",0.397091438,0.326308232,0.049529266,0.166909301,-0.02693992,-0.376922888,0.205192851,-0.010538007,0.178386561,0.125573242,0.279713873,0.329427072,0.188056632,-0.078221703,-0.277472327,-0.226160782,0.2962346,0.159826462,0.06757167,-0.216412092,0.137265672,0.042213412,0.234013254,0.39969538,0.100524424,0.570148412,0.435852246,-0.359544435,0.077302024,0.213126034,0.338412477,0.442808721,0.273457225,-0.050113134,0.048540009,0.455719694,0.121110421,-0.148595854,0.243754828,0.264736375,0.466064145,0.385777617,-0.227147092,0.369293675,0.101147443,0.339069227,-0.080161457,0.143624093,-0.026340083,0.093871565
"sample_153",0.030877833,0.181467372,-0.175520679,-0.218557353,0.183116654,0.305381623,0.011561599,0.063634887,0.129871189,-0.011476631,0.141320982,-0.213277175,-0.202826198,0.017007633,-0.102725735,-0.151605549,-0.111013986,-0.197068875,-0.146535371,0.181616203,0.015133737,0.000479413,0.133967418,0.005081103,-0.140334237,-0.202057972,-0.143462389,-0.027074458,0.035940801,0.008997739,-0.270202749,-0.311907618,-0.087329872,0.24459465,0.05453104,-0.249561117,0.05243983,-0.063829298,0.011427733,-0.043697488,-0.405856729,-0.041579499,-0.154298,-0.072055832,0.025822854,-0.229506615,-0.00711319,0.003970131,0.276254289,-0.07881345
"sample_154",-0.37922174,-0.125375252,-0.346246202,0.004785166,-0.135686659,-0.171002983,-0.424874662,0.090238852,-0.414760021,-0.072131604,-0.250142666,-0.416197645,-0.121876066,0.120316135,-0.362675842,-0.359638192,-0.367533107,-0.111318722,-0.304141069,0.032295077,-0.258792491,-0.362473024,-0.272434527,-0.378510893,-0.162675176,-0.505890336,-0.427375711,0.208065343,0.082015447,-0.262003879,-0.404476394,-0.501482686,-0.395315196,-0.035104487,-0.260418771,-0.507030384,-0.499645698,0.370830339,-0.330454245,-0.329650236,-0.34321221,-0.570871891,0.344178508,-0.490325497,-0.503404264,-0.443089784,0.018620417,-0.38500135,-0.309393342,-0.187030243
"sample_155",-0.402013998,-0.262366744,-0.517854714,0.022924091,-0.045446937,0.092620862,-0.482289991,-0.048934703,-0.393922081,-0.154844315,-0.360800563,-0.390106363,-0.143369942,0.077848892,-0.343161106,-0.309974684,-0.404591339,-0.302251897,-0.335147671,-0.034288534,-0.287779928,-0.336502531,-0.265213572,-0.482141743,-0.305523401,-0.615836909,-0.54848733,0.320464921,-0.239446087,-0.384480816,-0.52087733,-0.602703887,-0.240285355,0.191001174,-0.262621166,-0.549700901,-0.471385409,0.201837858,-0.343504198,-0.433314516,-0.558236657,-0.564067547,0.281357353,-0.557926873,-0.567162049,-0.518950416,-0.188367199,-0.326543173,-0.164763971,-0.229021598
"sample_156",-0.22907104,0.119787384,-0.468067373,0.01449962,-0.049141849,-0.009690748,-0.21474373,0.139360468,-0.283845193,0.072064328,0.076549924,-0.281857574,-0.138981127,0.226629604,-0.300833886,-0.355645875,-0.284947944,-0.207866799,-0.279269094,0.122506511,-0.292177728,-0.085019284,0.066537213,0.332175426,0.230344006,0.082091262,0.085461167,0.116784961,0.063346369,-0.106913403,-0.359473471,-0.521183314,-0.19990132,0.162756898,-0.139127637,-0.458063161,-0.204996656,0.222157008,-0.198762133,-0.104260596,-0.399567249,-0.31475925,0.161282768,-0.084859286,-0.076028456,-0.435799612,-0.123901403,-0.176932598,-0.06191151,-0.155191853
"sample_157",-0.158043473,0.348617659,-0.336020452,0.350511116,0.116175902,0.196609845,0.057006209,0.087085157,-0.203300034,0.241696099,0.242450426,-0.391155118,-0.350584628,0.411808869,-0.086417934,-0.149042974,-0.312579648,-0.248341719,-0.257905618,0.476325073,-0.154951449,0.167461145,0.225104469,0.370299697,0.40396101,-0.247131327,0.039276797,0.226349809,0.307542983,-0.231962236,-0.228844576,-0.55262831,-0.33162985,0.231923684,-0.290785934,-0.548284679,-0.213284286,0.335614629,-0.310147382,-0.002801031,-0.416748703,-0.219248553,0.068380505,-0.113353931,0.476749637,-0.282997188,-0.018943155,-0.031926985,-0.096093012,-0.061316245
"sample_158",-0.353232987,-0.107022774,-0.418026024,0.054029979,-0.12207458,-0.027713724,-0.424895859,0.175236655,-0.406636503,0.02254449,-0.168444999,-0.420942664,-0.19870641,0.208824786,-0.312525764,-0.288500143,-0.287491742,-0.210591843,-0.280706453,0.070457607,-0.207936075,-0.298482578,-0.247892055,-0.387050232,-0.172785226,-0.362531446,-0.324528883,0.261541859,0.004674071,-0.373682968,-0.439336672,-0.514239691,-0.446468672,0.041821388,-0.431303178,-0.483619264,-0.474827838,0.455167945,-0.281789657,-0.333930365,-0.442679361,-0.590318715,0.270468982,-0.489109134,-0.530298248,-0.460435794,0.01691786,-0.373998317,-0.352609235,-0.154517608
"sample_159",0.351683449,0.197445958,-0.058012311,0.077498507,-0.078925677,-0.312307539,0.213681531,-0.084845594,0.124384477,0.048650591,0.312974257,0.399495418,0.399952477,-0.097134159,-0.275599408,-0.275440353,0.265230345,0.351700713,0.033788201,-0.353309017,0.144219359,0.021851547,0.170309885,0.437868623,0.148617705,0.48133005,0.362358069,-0.41939315,-0.05205674,0.271776574,0.354291204,0.505676087,0.421259265,-0.096869995,0.201448335,0.512059767,0.144741835,-0.249664636,0.192127822,0.261085365,0.462893557,0.488599222,-0.234768489,0.337099344,0.164582057,0.432113427,-0.137951257,0.183709281,0.055111517,0.13806129
"sample_160",-0.223191529,-0.130892978,-0.0786418,-0.033204807,-0.122169752,0.09586042,-0.297314811,0.056135018,-0.309989561,-0.015446962,-0.146724496,-0.202865401,0.13299923,0.102702776,-0.239753776,-0.199066068,-0.205893377,0.012096727,-0.222687768,-0.041220984,-0.202732701,-0.311262391,-0.054909526,-0.104600128,-0.122322765,-0.345036204,-0.282476407,0.108896625,0.06301396,-0.061364481,-0.233625115,-0.305897119,-0.2614875,-0.096276744,-0.379392427,-0.273247077,-0.353749352,0.254027009,-0.221454332,-0.262720201,-0.10033438,-0.425090219,0.245594868,-0.304407079,-0.423716158,-0.328523223,0.100053284,-0.299781304,-0.302025853,-0.141542486
"sample_161",0.398993404,0.182756112,0.179654812,0.158125053,0.025788353,-0.281284852,0.253669981,-0.053479517,0.366163168,0.142395403,0.226647949,0.341470335,0.317923064,-0.054165754,-0.111028476,-0.126777787,0.336087239,0.259257777,0.133130935,-0.261798746,0.287111955,0.112049068,0.260580118,0.408938349,0.108925596,0.20916723,0.19436334,-0.482394825,0.015692703,0.383678674,0.443439517,0.477115985,0.371955732,-0.108582654,0.27370961,0.465886303,0.362608845,-0.24683687,0.213709014,0.277544082,0.472132753,0.399779725,-0.290095887,0.477206089,0.153447709,0.442670528,0.091710158,0.240619662,-0.053655792,0.133580658
"sample_162",-0.041773279,0.111364437,-0.358095448,0.240012581,0.186994983,0.202263653,-0.154126513,0.100583945,-0.143168333,0.075774487,-0.071287159,-0.140661505,-0.217693445,0.249252895,-0.048490446,-0.093000971,-0.193962192,-0.215307239,-0.16280514,0.178172616,-0.045215553,0.064423545,-0.100246393,-0.123485938,-0.127622627,-0.122862122,-0.249182054,0.241419153,0.012023414,-0.208698832,-0.302177303,-0.328571971,-0.08740114,0.264681208,0.039571919,-0.312914569,-0.177482622,0.059974923,-0.0015782,-0.051970564,-0.459320804,-0.115719999,0.08563746,-0.262723626,-0.334454507,-0.313809806,-0.100693571,-0.0827766,0.037471352,-0.015777098
"sample_163",-0.316149224,-0.075700802,-0.467208506,0.141772497,0.077009032,0.208617,-0.366227607,0.063019447,-0.464094425,0.096824647,-0.243100433,-0.325097112,-0.212129383,0.244587763,-0.193295465,-0.237425081,-0.34914534,-0.247430701,-0.220294852,0.331239395,-0.292384716,-0.20619455,-0.234238097,-0.285272184,-0.256820314,-0.533749137,-0.430598987,0.338641602,-0.114785668,-0.259463889,-0.460725768,-0.543967873,-0.332257442,0.203049508,-0.328390755,-0.527717894,-0.359027562,0.342592623,-0.29483008,-0.325288685,-0.539067695,-0.434219746,0.219786682,-0.426075762,-0.478498429,-0.45908924,-0.097260457,-0.322068969,-0.166714412,-0.158294355
"sample_164",-0.126810073,-0.194902703,-0.279952437,-0.235463437,0.158684353,0.082318665,-0.193653388,0.053430199,-0.137015697,0.222314019,-0.167791604,-0.315848915,-0.272694119,0.320355219,0.040405396,0.065987264,-0.144443653,-0.258136026,-0.256251381,0.210829046,-0.14040641,-0.055132268,-0.063040906,-0.354946826,-0.32081326,-0.549720827,-0.484919438,0.243147759,0.052364771,-0.295117591,-0.320430217,-0.338954808,-0.197770358,0.315391732,-0.219883258,-0.317838767,-0.228447532,0.542265883,-0.16642176,-0.221587634,-0.385140605,-0.142160498,0.107149417,-0.335880045,-0.328318272,-0.337863121,-0.03200063,-0.116338783,0.054010133,-0.012721432
